f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	41.2521	
0.292969	44.4106	
0.351563	48.7532	
0.410157	54.6669	
0.46875	62.5358	
0.527344	72.5331	
0.585938	83.4584	
0.644532	91.1829	
0.703126	94.6693	
0.76172	97.485	
0.820313	101.339	
0.878907	106.768	
0.937501	112.715	
0.996095	118.041	
1.05469	125.487	
