# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-08T19:54:24
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-32.12866187
0.00732601	-22.74096558
0.01465201	-19.32840745
0.02197802	-21.07422356
0.02930403	-30.55125724
0.03663004	-26.15617775
0.04395604	-19.12015923
0.05128205	-14.26123101
0.05860806	-15.23462820
0.06593407	-15.77152543
0.07326007	-9.96695390
0.08058608	-12.16336385
0.08791209	-18.33416878
0.09523810	-6.66404339
0.10256410	-5.70671848
0.10989011	-11.44013310
0.11721612	-7.38932682
0.12454213	-4.51217801
0.13186813	-8.25610573
0.13919414	-7.58937014
0.14652015	-3.30055402
0.15384616	-3.91457080
0.16117216	-4.32300644
0.16849817	-1.87381197
0.17582418	-2.50633092
0.18315018	-5.74668377
0.19047619	-2.84696033
0.19780220	-0.64651033
0.20512821	-1.24412567
0.21245421	-1.67493687
0.21978022	-0.68726472
0.22710623	-0.83785596
0.23443224	-1.93837966
0.24175824	-1.46559220
0.24908425	-0.22451270
0.25641026	0.00000000
0.26373627	-0.36297762
0.27106227	-0.36073088
0.27838828	-0.68896120
0.28571429	-1.80837342
0.29304030	-1.69104590
0.30036630	-0.53655947
0.30769231	-0.48745550
0.31501832	-0.93342369
0.32234433	-0.66245751
0.32967033	-0.95530804
0.33699634	-2.24612759
0.34432235	-2.33805339
0.35164835	-1.56214628
0.35897436	-1.43064913
0.36630037	-1.39806842
0.37362638	-1.58345276
0.38095238	-2.19316045
0.38827839	-2.48601684
0.39560440	-2.70745761
0.40293041	-2.95714743
0.41025641	-2.71581178
0.41758242	-2.66658054
0.42490843	-3.06853101
0.43223444	-3.54524595
0.43956044	-4.10447272
0.44688645	-4.37226933
0.45421246	-4.26553674
0.46153847	-4.34062994
0.46886447	-4.53171030
0.47619048	-4.72476974
0.48351649	-5.01441947
0.49084250	-5.46662552
0.49816850	-5.96810013
0.50549451	-5.93473194
0.51282052	-5.81673771
0.52014652	-6.28195129
0.52747253	-6.76489668
0.53479854	-7.02537761
0.54212455	-7.43712082
0.54945055	-8.25956248
0.55677656	-9.38887962
0.56410257	-9.09492224
0.57142858	-8.34210425
0.57875458	-8.87959079
0.58608059	-9.39107691
0.59340660	-9.32808158
0.60073261	-9.87078265
0.60805861	-10.14588013
0.61538462	-10.23285685
0.62271063	-10.92938328
0.63003664	-11.21597888
0.63736264	-11.46416382
0.64468865	-12.27168398
0.65201466	-12.67514357
0.65934067	-13.07893463
0.66666667	-13.75500744
0.67399268	-14.15102538
0.68131869	-14.75962048
0.68864470	-15.37376551
0.69597070	-15.85699872
0.70329671	-16.68585510
0.71062272	-17.19631423
0.71794872	-17.59427803
0.72527473	-18.39578171
0.73260074	-18.81934427
0.73992675	-19.37872545
0.74725275	-20.72156118
0.75457876	-21.58161821
0.76190477	-21.59786221
0.76923078	-21.89860586
0.77655678	-22.54346766
0.78388279	-23.20217354
0.79120880	-23.83425494
0.79853481	-24.53110271
0.80586081	-25.27602380
0.81318682	-25.91422427
0.82051283	-26.51681928
0.82783884	-27.16487542
0.83516484	-27.73345415
0.84249085	-28.33931389
0.84981686	-28.97880306
0.85714287	-29.58793357
0.86446887	-30.31264334
0.87179488	-30.89402106
0.87912089	-31.46180065
0.88644689	-32.30453926
0.89377290	-33.00939254
0.90109891	-33.69284534
0.90842492	-34.42501561
0.91575092	-34.98120408
0.92307693	-35.69645326
0.93040294	-36.39739469
0.93772895	-37.09277392
0.94505495	-37.76883622
