# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-08T20:24:02
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.35636023
0.00732601	-22.30341024
0.01465201	-21.28099660
0.02197802	-21.24946632
0.02930403	-25.98993177
0.03663004	-22.15645971
0.04395604	-21.27583787
0.05128205	-15.16410532
0.05860806	-16.93041172
0.06593407	-21.33098786
0.07326007	-13.24722342
0.08058608	-14.43752976
0.08791209	-20.91352453
0.09523810	-9.85779001
0.10256410	-8.85255493
0.10989011	-15.49557377
0.11721612	-8.93922543
0.12454213	-6.24834970
0.13186813	-9.14208322
0.13919414	-9.47482139
0.14652015	-6.00723418
0.15384616	-6.95489983
0.16117216	-7.34739280
0.16849817	-3.81604204
0.17582418	-3.82965176
0.18315018	-6.15149757
0.19047619	-4.09591544
0.19780220	-2.39789771
0.20512821	-3.51853643
0.21245421	-3.84537773
0.21978022	-1.92971426
0.22710623	-1.52805082
0.23443224	-2.06621531
0.24175824	-1.87520514
0.24908425	-1.21416651
0.25641026	-1.32599352
0.26373627	-1.69778562
0.27106227	-0.93333615
0.27838828	-0.62216674
0.28571429	-1.22715156
0.29304030	-1.08434797
0.30036630	-0.41759777
0.30769231	-0.67875520
0.31501832	-1.13420552
0.32234433	-0.34109149
0.32967033	0.00000000
0.33699634	-0.77329401
0.34432235	-0.78360374
0.35164836	-0.25103797
0.35897436	-0.41905433
0.36630037	-0.43741910
0.37362638	-0.25806980
0.38095238	-0.29361982
0.38827839	-0.12689328
0.39560440	-0.16548750
0.40293041	-0.45115961
0.41025641	-0.37517512
0.41758242	-0.33183005
0.42490843	-0.45654177
0.43223444	-0.49432311
0.43956044	-0.62363908
0.44688645	-0.65684744
0.45421246	-0.49403452
0.46153847	-0.57789550
0.46886447	-0.71133307
0.47619048	-0.61379662
0.48351649	-0.58664025
0.49084250	-0.60894738
0.49816850	-0.83778826
0.50549451	-0.71384323
0.51282052	-0.39015972
0.52014653	-0.78379749
0.52747253	-0.88064699
0.53479854	-0.76806241
0.54212455	-0.87352844
0.54945055	-1.27249419
0.55677656	-2.29413739
0.56410257	-1.64509667
0.57142858	-0.66422963
0.57875458	-0.90463097
0.58608059	-0.92332723
