# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1 waveforms. Timestamp: 2019-11-06T07:28:20
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-22.00496037
0.00732601	-21.21363237
0.01465201	-20.36215960
0.02197802	-22.31097420
0.02930403	-29.98078709
0.03663004	-31.40160088
0.04395604	-18.97522451
0.05128205	-13.14638156
0.05860806	-14.99223018
0.06593407	-16.18623860
0.07326007	-10.38346600
0.08058608	-13.95723613
0.08791209	-14.29339541
0.09523810	-5.76922508
0.10256410	-5.95634928
0.10989011	-14.99833742
0.11721612	-6.98598596
0.12454212	-4.12351347
0.13186813	-6.53151483
0.13919414	-5.35685094
0.14652015	-2.88661928
0.15384615	-5.03252262
0.16117216	-6.35801809
0.16849817	-2.22691606
0.17582418	-2.06755448
0.18315018	-3.59282818
0.19047619	-1.60101670
0.19780220	-0.78693296
0.20512821	-2.86857290
0.21245421	-3.69121283
0.21978022	-1.20119251
0.22710623	-0.05890199
0.23443223	-0.17083162
0.24175824	-0.51295723
0.24908425	-0.90028754
0.25641026	-1.71600205
0.26373626	-2.05381484
0.27106227	-0.84556512
0.27838828	0.00000000
0.28571429	-0.49611967
0.29304029	-1.18764657
0.30036630	-1.23423052
0.30769231	-1.91617668
0.31501832	-2.39732705
0.32234432	-1.04048054
0.32967033	-0.42523462
0.33699634	-1.34083844
0.34432234	-2.05920998
0.35164835	-2.02804678
0.35897436	-2.28175557
0.36630037	-2.17932841
0.37362637	-1.86110977
0.38095238	-1.96169337
0.38827839	-2.19373157
0.39560440	-2.61775960
0.40293040	-3.08627170
0.41025641	-3.06007440
0.41758242	-2.98466341
0.42490843	-3.20781854
0.43223443	-3.63881363
0.43956044	-4.17983426
0.44688645	-4.49093644
0.45421245	-4.61005041
0.46153846	-4.81021281
0.46886447	-5.08228110
0.47619048	-5.32332806
0.48351648	-5.49613676
0.49084249	-6.00073744
0.49816850	-6.64280799
0.50549451	-6.61656580
0.51282051	-6.64404309
0.52014652	-7.18634172
0.52747253	-7.74701409
0.53479854	-8.26670760
0.54212454	-8.69698359
0.54945055	-9.99874071
0.55677656	-12.43973603
0.56410256	-11.32878475
0.57142857	-9.85086464
0.57875458	-10.58093138
0.58608059	-11.06369489
0.59340659	-10.79591111
0.60073260	-11.37445041
0.60805861	-11.72373808
0.61538462	-11.90131585
0.62271062	-12.55642061
0.63003663	-12.63024041
0.63736264	-12.74256956
0.64468865	-13.49708275
0.65201465	-13.89408498
0.65934066	-14.35662418
0.66666667	-15.33754366
0.67399267	-15.78749357
0.68131868	-15.86345609
0.68864469	-16.36503649
0.69597070	-17.21775361
0.70329670	-18.04459341
0.71062271	-18.46998513
0.71794872	-19.18628665
0.72527473	-20.28509911
0.73260073	-20.44727985
0.73992674	-20.86032914
0.74725275	-22.68405158
0.75457876	-23.86226931
0.76190476	-23.79481879
0.76923077	-24.10778657
0.77655678	-24.65562428
0.78388278	-25.16683693
0.79120879	-25.55600617
0.79853480	-26.03801468
0.80586081	-26.33365865
0.81318681	-26.62897805
0.82051282	-27.80152215
0.82783883	-28.53840990
0.83516484	-28.55925431
0.84249084	-29.38524559
0.84981685	-30.44565124
0.85714286	-31.35165879
0.86446887	-31.76295778
0.87179487	-31.61751196
0.87912088	-32.47223471
0.88644689	-34.21991551
0.89377289	-35.82838089
0.90109890	-35.48442299
0.90842491	-34.26876721
0.91575092	-36.06544337
0.92307692	-41.21554274
0.93040293	-40.72553432
0.93772894	-40.39071454
0.94505495	-39.53229735
0.95238095	-36.60681043
0.95970696	-37.71127570
0.96703297	-41.49387857
0.97435898	-44.24375144
0.98168498	-47.35725582
0.98901099	-44.51142045
0.99633700	-45.06369097
1.00366300	-51.47646224
1.01098901	-53.14105427
1.01831502	-47.62793651
1.02564103	-43.12279588
1.03296703	-41.54215452
1.04029304	-41.31503553
1.04761905	-39.81715706
1.05494506	-40.29173176
1.06227106	-43.79756451
1.06959707	-53.72138313
1.07692308	-51.66986050
1.08424909	-47.55829577
1.09157509	-63.82309382
1.09890110	-50.96785413
1.10622711	-58.14551702
1.11355311	-42.63201495
1.12087912	-43.11556721
1.12820513	-54.20537140
1.13553114	-43.74284865
1.14285714	-45.65767024
1.15018315	-64.01913114
1.15750916	-45.64018807
1.16483517	-46.92389963
1.17216117	-45.71619832
1.17948718	-49.35610173
1.18681319	-47.28519110
1.19413920	-42.76701279
1.20146520	-57.99813729
1.20879121	-45.79056686
1.21611722	-50.22915448
1.22344322	-43.58487539
1.23076923	-41.64931575
1.23809524	-49.95360853
1.24542125	-49.40690257
1.25274725	-47.39384503
1.26007326	-53.04398130
1.26739927	-58.73705780
1.27472528	-52.29534943
1.28205128	-56.64780894
1.28937729	-55.89926905
1.29670330	-52.28841443
1.30402931	-56.74068231
1.31135531	-44.73789147
1.31868132	-46.42396602
1.32600733	-49.58411992
1.33333333	-58.06616390
1.34065934	-45.90978186
1.34798535	-43.60669206
1.35531136	-52.76024244
1.36263736	-57.95163305
1.36996337	-53.81905924
1.37728938	-45.50631075
1.38461539	-46.89624292
1.39194139	-64.61432539
1.39926740	-47.95613865
1.40659341	-43.74219037
1.41391942	-42.61305777
1.42124542	-44.50367665
1.42857143	-45.42785608
1.43589744	-43.59767046
1.44322344	-47.39725275
1.45054945	-46.59017187
1.45787546	-41.69591598
1.46520147	-51.14656182
1.47252747	-45.36108137
1.47985348	-46.43149546
1.48717949	-56.89323767
1.49450550	-53.92128808
1.50183150	-50.05496206
1.50915751	-57.29998296
1.51648352	-47.09334766
1.52380953	-43.45537929
1.53113553	-42.00311870
1.53846154	-41.00183010
1.54578755	-42.86243988
1.55311355	-45.85107887
1.56043956	-54.95622133
1.56776557	-48.23496688
1.57509158	-51.34633559
1.58241758	-46.67733830
1.58974359	-46.66259168
1.59706960	-46.03289808
1.60439561	-44.33903413
1.61172161	-45.75661820
1.61904762	-56.68820727
1.62637363	-54.54655424
1.63369964	-49.60293015
1.64102564	-44.00175334
1.64835165	-45.30973293
1.65567766	-47.79466186
1.66300366	-55.03895567
1.67032967	-44.25105201
1.67765568	-41.95332297
1.68498169	-40.57121508
1.69230769	-45.42772024
1.69963370	-42.76989712
1.70695971	-44.24388132
1.71428572	-58.58796257
1.72161172	-50.41499988
1.72893773	-50.94383864
1.73626374	-48.12646803
1.74358975	-52.38359119
1.75091575	-49.20111459
1.75824176	-48.79396598
1.76556777	-42.83349202
1.77289377	-44.47777166
1.78021978	-54.15910677
1.78754579	-48.42710920
1.79487180	-47.79946193
1.80219780	-45.33918076
1.80952381	-49.43993985
1.81684982	-56.06528070
1.82417583	-49.53713801
1.83150183	-56.22180064
1.83882784	-58.16292914
1.84615385	-50.46088389
1.85347986	-44.33760782
1.86080586	-43.75589996
1.86813187	-47.94441530
1.87545788	-50.79209168
1.88278388	-48.86719137
1.89010989	-56.41262875
1.89743590	-51.46377595
1.90476191	-44.80417235
1.91208791	-46.95891765
1.91941392	-54.53742871
1.92673993	-42.98307767
1.93406594	-43.09835896
1.94139194	-44.95249575
1.94871795	-44.10307999
1.95604396	-51.00915009
1.96336997	-65.88024198
1.97069597	-53.85142481
1.97802198	-48.31850964
1.98534799	-44.53902290
1.99267399	-42.87152114
2.00000000	-50.37985670
2.00732601	-50.23524983
2.01465202	-46.79935702
2.02197802	-49.84567001
2.02930403	-52.65700212
2.03663004	-57.39020375
2.04395605	-54.88959347
2.05128205	-50.14888757
2.05860806	-46.94664348
2.06593407	-50.50931198
2.07326008	-59.32262735
2.08058608	-50.27279590
2.08791209	-61.86405950
