# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-19T17:19:37
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-26.42594995
0.00732601	-21.98827264
0.01465201	-14.93050888
0.02197802	-13.90284754
0.02930403	-20.42256165
0.03663004	-20.33087754
0.04395604	-13.30882056
0.05128205	-10.03842556
0.05860806	-11.60190827
0.06593407	-10.32636223
0.07326007	-5.54655593
0.08058608	-7.61450467
0.08791209	-15.39286364
0.09523809	-5.90408850
0.10256410	-5.27977442
0.10989011	-9.55420624
0.11721612	-6.05147152
0.12454212	-3.12833370
0.13186813	-4.02872482
0.13919414	-5.60640515
0.14652015	-4.75955603
0.15384615	-4.89835102
0.16117216	-6.23558574
0.16849817	-4.96670392
0.17582417	-3.77356127
0.18315018	-5.25505819
0.19047619	-5.30371732
0.19780220	-2.93626248
0.20512820	-3.11796996
0.21245421	-5.42868056
0.21978022	-4.37153518
0.22710623	-2.34605967
0.23443223	-3.30773079
0.24175824	-4.02012931
0.24908425	-1.90409122
0.25641025	-1.63205269
0.26373626	-2.21043072
0.27106227	-1.70527877
0.27838828	-1.00020962
0.28571428	-1.09779678
0.29304029	-1.69674329
0.30036630	-0.63724047
0.30769231	-0.30988406
0.31501831	-1.56715620
0.32234432	-0.68073859
0.32967033	0.00000000
0.33699633	-1.21488828
0.34432234	-1.47623021
0.35164835	-1.20848541
0.35897436	-2.19366135
0.36630036	-3.11369939
0.37362637	-3.47865642
0.38095238	-4.27729573
0.38827839	-5.48117843
0.39560439	-6.64869889
0.40293040	-7.89514755
0.41025641	-9.47257575
0.41758241	-10.81414124
0.42490842	-11.78967618
0.43223443	-12.52944679
0.43956044	-13.38473584
0.44688644	-13.87120310
0.45421245	-13.36459336
0.46153846	-13.67452525
0.46886446	-14.32796519
0.47619047	-14.60178900
0.48351648	-14.88940878
0.49084249	-14.72812540
0.49816849	-15.02530183
0.50549450	-15.59999598
0.51282051	-16.63252766
0.52014652	-18.97205673
0.52747252	-19.46303174
0.53479853	-19.34787959
0.54212454	-19.34923555
0.54945054	-19.64646997
0.55677655	-22.87734076
0.56410256	-18.92216249
0.57142857	-15.12583614
0.57875457	-14.59764943
