# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-07T09:45:54
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-40.15149568
0.00732601	-19.69660928
0.01465201	-15.88252106
0.02197802	-17.30133559
0.02930403	-25.27941166
0.03663004	-27.20957211
0.04395604	-18.01328918
0.05128205	-13.29716100
0.05860806	-14.54434672
0.06593407	-14.63738455
0.07326007	-9.65718516
0.08058608	-12.95121819
0.08791209	-16.67480218
0.09523810	-6.25383340
0.10256410	-5.73637494
0.10989011	-11.64991710
0.11721612	-7.12274139
0.12454213	-4.47562138
0.13186813	-8.33215057
0.13919414	-7.43964139
0.14652015	-3.27877158
0.15384616	-3.93853272
0.16117216	-4.46547712
0.16849817	-1.96383969
0.17582418	-2.49947873
0.18315018	-5.70046271
0.19047619	-2.78405282
0.19780220	-0.58209367
0.20512821	-1.24869220
0.21245421	-1.80347071
0.21978022	-0.80801104
0.22710623	-0.92505493
0.23443224	-1.97624608
0.24175824	-1.44482834
0.24908425	-0.20625060
0.25641026	0.00000000
0.26373627	-0.43761748
0.27106227	-0.51247773
0.27838828	-0.83214175
0.28571429	-1.93303627
0.29304030	-1.77516486
0.30036630	-0.59547456
0.30769231	-0.56601940
0.31501832	-1.04517074
0.32234433	-0.81810529
0.32967033	-1.13436149
0.33699634	-2.40020256
0.34432235	-2.47523616
0.35164836	-1.69148227
0.35897436	-1.52988724
0.36630037	-1.50378193
0.37362638	-1.71100242
0.38095238	-2.32116611
0.38827839	-2.60940555
0.39560440	-2.81781296
0.40293041	-3.04596606
0.41025641	-2.80097814
0.41758242	-2.74485687
0.42490843	-3.13004911
0.43223444	-3.60381074
0.43956044	-4.15388251
0.44688645	-4.41426412
0.45421246	-4.31253863
0.46153847	-4.37173831
0.46886447	-4.56428920
0.47619048	-4.75857246
0.48351649	-5.00910235
0.49084250	-5.44850947
0.49816850	-5.93991188
0.50549451	-5.89276304
0.51282052	-5.80973813
0.52014653	-6.28739987
0.52747253	-6.79160826
0.53479854	-7.07315015
0.54212455	-7.42527849
0.54945055	-8.33689338
0.55677656	-9.71488598
0.56410257	-9.28683918
0.57142858	-8.41777212
0.57875458	-9.01160613
0.58608059	-9.51224034
0.59340660	-9.41340346
0.60073261	-9.95912206
0.60805861	-10.23296478
0.61538462	-10.35556631
0.62271063	-11.07409827
0.63003664	-11.37964208
0.63736264	-11.66457746
0.64468865	-12.46807591
0.65201466	-12.86961147
0.65934067	-13.28739206
0.66666667	-13.96655925
0.67399268	-14.38317747
0.68131869	-15.00803232
0.68864470	-15.63953174
0.69597070	-16.12770547
0.70329671	-16.94298661
0.71062272	-17.43873294
0.71794872	-17.81013848
0.72527473	-18.64260738
0.73260074	-19.10026354
0.73992675	-19.65340024
0.74725275	-21.12287732
0.75457876	-22.02508989
0.76190477	-21.85871439
0.76923078	-22.15018085
0.77655678	-22.83913476
0.78388279	-23.44974306
0.79120880	-24.04034443
0.79853481	-24.66412378
0.80586081	-25.38729645
0.81318682	-26.08258653
0.82051283	-26.67222046
0.82783884	-27.32436891
0.83516484	-27.90854835
