# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2019-11-23T13:07:01
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-26.42334511
0.00732601	-21.21259230
0.01465201	-20.49005192
0.02197802	-27.03610760
0.02930403	-25.59559414
0.03663004	-25.08623276
0.04395604	-16.89161185
0.05128205	-14.37520236
0.05860806	-18.24490808
0.06593407	-19.06592625
0.07326007	-13.87781177
0.08058608	-20.59873113
0.08791209	-10.92137857
0.09523810	-4.70109298
0.10256410	-5.46612040
0.10989011	-11.69884879
0.11721612	-4.86225940
0.12454213	-2.68415296
0.13186813	-7.01465430
0.13919414	-9.38766027
0.14652015	-3.05468582
0.15384616	-2.60038892
0.16117216	-5.04939791
0.16849817	-5.96090658
0.17582418	-7.71434953
0.18315019	-8.94868596
0.19047619	-2.44565797
0.19780220	0.00000000
0.20512821	-1.45096250
0.21245421	-5.55262895
0.21978022	-3.21101080
0.22710623	-0.70591961
0.23443224	-0.97468795
0.24175824	-1.63476995
0.24908425	-0.56394769
0.25641026	-0.14375107
0.26373627	-1.55378469
0.27106227	-3.67527768
0.27838828	-5.46980007
0.28571429	-6.26649881
0.29304030	-3.68371061
0.30036630	-2.31104587
0.30769231	-3.91614579
0.31501832	-7.13595515
0.32234433	-6.61558081
0.32967033	-4.87452410
0.33699634	-3.88754780
0.34432235	-3.27791191
0.35164836	-3.38849920
0.35897436	-3.86913780
0.36630037	-4.14367576
0.37362638	-5.05774088
0.38095239	-6.93363560
0.38827839	-7.60828844
0.39560440	-7.00130984
0.40293041	-7.34149284
0.41025641	-8.67345654
0.41758242	-10.27899501
0.42490843	-11.40027833
0.43223444	-10.96179226
0.43956044	-9.95111088
0.44688645	-9.59863732
0.45421246	-9.90410960
0.46153847	-10.42434840
0.46886447	-10.52661407
0.47619048	-10.31770268
0.48351649	-10.67875304
0.49084250	-11.70654356
0.49816850	-12.56812192
0.50549451	-13.22794063
0.51282052	-14.44297979
0.52014653	-16.16534788
0.52747253	-17.58808256
0.53479854	-17.90341338
