# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1 waveforms. Timestamp: 2019-11-06T08:10:52
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-10.15815336
0.00732601	-15.36129237
0.01465201	-19.82775995
0.02197802	-16.66779431
0.02930403	-28.12815382
0.03663004	-28.26642068
0.04395604	-19.09063329
0.05128205	-13.12290408
0.05860806	-13.91574918
0.06593407	-13.91372018
0.07326007	-9.71422089
0.08058608	-11.72277349
0.08791209	-16.41251780
0.09523810	-6.88752274
0.10256410	-6.94664215
0.10989011	-15.40253133
0.11721612	-5.05982020
0.12454212	-2.56329524
0.13186813	-6.27742875
0.13919414	-8.19295812
0.14652015	-4.25384306
0.15384615	-5.42644771
0.16117216	-4.17039211
0.16849817	-0.96163488
0.17582418	-1.85193750
0.18315018	-6.00645583
0.19047619	-3.51030051
0.19780220	-1.01900795
0.20512821	-1.39472653
0.21245421	-1.94761780
0.21978022	-1.26407426
0.22710623	-1.46795011
0.23443223	-2.35171437
0.24175824	-1.32325870
0.24908425	0.00000000
0.25641026	-0.55168214
0.26373626	-2.07351589
0.27106227	-1.82263318
0.27838828	-1.28232852
0.28571429	-1.40941296
0.29304029	-0.95316283
0.30036630	-0.66283663
0.30769231	-1.61556034
0.31501832	-2.39863133
0.32234432	-1.40846202
0.32967033	-0.91134265
0.33699634	-1.63785438
0.34432234	-2.11716687
0.35164835	-2.09694324
0.35897436	-2.48690900
0.36630037	-2.53388870
0.37362637	-2.26529973
0.38095238	-2.45390675
0.38827839	-2.77896109
0.39560440	-3.16829212
0.40293040	-3.48826886
0.41025641	-3.43693419
0.41758242	-3.71212873
0.42490842	-4.30692534
0.43223443	-4.71642022
0.43956044	-5.20624145
0.44688645	-5.49020613
0.45421245	-5.50025436
0.46153846	-5.96442414
0.46886447	-6.71460662
0.47619048	-7.02762265
0.48351648	-7.06029901
0.49084249	-7.44317974
0.49816850	-7.93913008
0.50549451	-8.02740585
0.51282051	-8.38810477
0.52014652	-9.18131722
0.52747253	-9.67063545
0.53479853	-9.81228670
0.54212454	-9.94572135
0.54945055	-11.43736350
0.55677656	-14.78169950
0.56410256	-13.15584611
0.57142857	-11.11445139
0.57875458	-11.87992980
0.58608059	-12.52107085
0.59340659	-12.14935596
0.60073260	-12.81182562
0.60805861	-13.32221712
0.61538462	-13.09147811
0.62271062	-13.28985237
0.63003663	-13.75886221
0.63736264	-14.42418085
0.64468864	-14.92882581
0.65201465	-15.28755126
0.65934066	-16.21080334
0.66666667	-16.61619928
0.67399267	-16.69738695
0.68131868	-18.00793740
0.68864469	-19.16895966
0.69597070	-19.21331289
0.70329670	-20.18566883
0.71062271	-20.82411780
0.71794872	-20.42939169
0.72527473	-21.32932982
0.73260073	-21.94182797
0.73992674	-22.11926566
0.74725275	-25.07924608
0.75457875	-28.10480041
0.76190476	-26.07654405
0.76923077	-26.58959050
0.77655678	-29.25913529
0.78388278	-28.73354037
0.79120879	-27.42542059
0.79853480	-28.11248118
0.80586081	-30.54697912
0.81318681	-33.04015065
0.82051282	-34.30449163
0.82783883	-35.37896104
0.83516484	-35.79440103
0.84249084	-35.51198619
0.84981685	-34.94451553
0.85714286	-35.76609442
0.86446886	-36.33998553
0.87179487	-34.66342042
0.87912088	-35.91469283
0.88644689	-39.16814298
0.89377289	-35.92985584
0.90109890	-36.21729431
0.90842491	-41.03058850
0.91575092	-40.26158965
0.92307692	-40.30268061
0.93040293	-45.63398359
0.93772894	-41.39647708
0.94505495	-41.32238242
0.95238095	-45.27898517
0.95970696	-44.87170403
0.96703297	-46.01698811
0.97435897	-48.38117188
0.98168498	-52.96377176
0.98901099	-46.01150863
0.99633700	-44.45111799
1.00366300	-56.01557421
1.01098901	-47.83689540
1.01831502	-52.93558958
1.02564103	-54.71015439
1.03296703	-52.47071511
1.04029304	-45.49607717
1.04761905	-45.54079928
1.05494506	-48.36954346
1.06227106	-49.11303753
1.06959707	-50.51140992
1.07692308	-43.83965768
1.08424908	-51.91740990
1.09157509	-49.69235432
1.09890110	-43.24692648
1.10622711	-39.19956197
1.11355311	-42.91234011
1.12087912	-50.55362611
1.12820513	-41.67099150
1.13553114	-45.79458574
1.14285714	-52.96224500
1.15018315	-41.91653726
1.15750916	-44.71538182
1.16483516	-46.81062695
1.17216117	-41.52298445
1.17948718	-43.37154976
1.18681319	-42.36515881
1.19413919	-45.57295759
1.20146520	-43.61442722
1.20879121	-45.89658247
1.21611722	-49.12849558
1.22344322	-46.59207337
1.23076923	-53.38391561
1.23809524	-45.28817558
1.24542125	-43.06098771
1.25274725	-55.17831229
1.26007326	-45.92789695
1.26739927	-49.05610385
1.27472527	-50.58277327
1.28205128	-48.53833849
1.28937729	-57.04523837
1.29670330	-52.36784988
1.30402930	-48.77783102
1.31135531	-49.36227025
1.31868132	-50.73505987
1.32600733	-48.88223307
1.33333333	-52.76194459
1.34065934	-50.77508774
1.34798535	-45.40322792
1.35531136	-48.27197711
1.36263736	-57.61169340
1.36996337	-46.97707744
1.37728938	-39.08100403
1.38461538	-38.14592316
1.39194139	-44.25201631
1.39926740	-50.84145234
1.40659341	-42.67074510
1.41391941	-44.89036843
1.42124542	-69.72925498
1.42857143	-44.77777961
1.43589744	-44.67434882
1.44322344	-53.09722488
1.45054945	-51.50546985
1.45787546	-62.77382733
1.46520147	-45.94126088
1.47252747	-44.84039264
1.47985348	-47.09871723
1.48717949	-49.06346869
1.49450549	-52.17435428
1.50183150	-52.30530641
1.50915751	-47.96459189
1.51648352	-47.77756080
1.52380952	-50.48547508
1.53113553	-47.97449203
1.53846154	-55.03377480
1.54578755	-55.83625676
1.55311355	-56.47635428
1.56043956	-52.39089649
1.56776557	-67.62920255
1.57509158	-48.68930747
1.58241758	-48.71889370
1.58974359	-64.33166901
1.59706960	-80.89683759
1.60439560	-51.74307839
1.61172161	-45.39252194
1.61904762	-43.85251647
1.62637363	-48.85525237
1.63369963	-53.40738999
1.64102564	-48.10098345
1.64835165	-53.28200152
1.65567766	-56.38183131
1.66300366	-50.28959338
1.67032967	-49.78568485
1.67765568	-69.18716487
1.68498169	-46.29638105
1.69230769	-43.69529190
1.69963370	-44.56928357
1.70695971	-44.26656244
1.71428571	-45.52682048
1.72161172	-46.31159882
1.72893773	-43.34866423
1.73626374	-41.51950748
1.74358974	-41.17770428
1.75091575	-41.89739454
1.75824176	-44.23420460
1.76556777	-52.80774110
1.77289377	-45.67973265
1.78021978	-44.00093492
1.78754579	-42.04529717
1.79487180	-40.58688285
1.80219780	-48.92049627
1.80952381	-47.86742848
1.81684982	-43.92145972
1.82417582	-48.71922660
1.83150183	-47.06741522
1.83882784	-47.04793174
1.84615385	-51.13854300
1.85347985	-68.03024168
1.86080586	-51.33408013
1.86813187	-60.56678323
1.87545788	-47.63074816
1.88278388	-46.00500278
1.89010989	-47.76966648
1.89743590	-47.64137956
1.90476191	-47.22481515
1.91208791	-49.85545516
1.91941392	-51.32820859
1.92673993	-59.77661782
1.93406593	-46.52015572
1.94139194	-49.75428368
1.94871795	-50.76555803
1.95604396	-43.98436120
1.96336996	-45.17441042
1.97069597	-46.43297902
1.97802198	-47.77055100
1.98534799	-56.04203277
1.99267399	-65.29562024
2.00000000	-51.56598194
2.00732601	-46.10877245
2.01465201	-46.19301544
2.02197802	-51.66924299
2.02930403	-47.73577124
2.03663004	-47.43771121
2.04395604	-40.99711310
2.05128205	-42.78249260
2.05860806	-58.29985317
2.06593407	-59.20509605
2.07326007	-57.10088072
2.08058608	-60.12897970
2.08791209	-46.83156178
2.09523810	-49.50222118
2.10256410	-55.45433836
2.10989011	-51.23129789
2.11721612	-47.84563399
2.12454212	-49.75806384
2.13186813	-57.16518339
2.13919414	-54.49405439
2.14652015	-70.80465052
2.15384615	-54.39865042
2.16117216	-49.26197361
2.16849817	-47.97810357
2.17582418	-50.82178507
2.18315018	-51.88491312
2.19047619	-55.65557745
2.19780220	-52.51837060
2.20512821	-46.71430604
2.21245421	-49.43270891
2.21978022	-43.84703722
2.22710623	-42.64506577
2.23443223	-44.48711935
2.24175824	-48.97891211
2.24908425	-48.68718438
2.25641026	-44.26548017
2.26373626	-52.59451572
2.27106227	-45.30441565
2.27838828	-41.38013613
2.28571429	-43.45158144
2.29304029	-51.34211096
2.30036630	-60.13249410
2.30769231	-51.02569794
2.31501832	-43.01256694
2.32234432	-42.18209400
2.32967033	-47.11587182
2.33699634	-64.36453240
2.34432234	-58.83848428
2.35164835	-55.53443514
2.35897436	-50.63555203
2.36630037	-52.47940292
2.37362637	-48.08052647
2.38095238	-45.97860321
2.38827839	-49.63094889
2.39560440	-45.56265321
2.40293040	-45.08763090
2.41025641	-50.25579426
2.41758242	-57.64359767
2.42490843	-53.91927879
2.43223443	-46.26510644
2.43956044	-43.93199583
2.44688645	-47.81575862
2.45421245	-47.12707215
2.46153846	-44.22940399
2.46886447	-46.81566635
2.47619048	-51.76740930
2.48351648	-54.26644599
2.49084249	-50.15455297
2.49816850	-45.35667800
2.50549451	-46.21957460
2.51282051	-55.33884990
2.52014652	-55.15103191
2.52747253	-48.67087112
2.53479854	-50.11700813
2.54212454	-53.12701927
2.54945055	-44.07291486
2.55677656	-43.41818693
2.56410256	-49.30719667
2.57142857	-54.46025247
2.57875458	-50.36837617
