f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	27.8028	
0.109863	30.1748	
0.117188	32.5555	
0.124512	34.9077	
0.131836	37.1801	
0.13916	39.302	
0.146485	41.1871	
0.153809	42.7493	
0.161133	43.9238	
0.168457	44.6859	
0.175781	45.0589	
0.183106	45.1055	
0.19043	44.9086	
0.197754	44.5499	
0.205078	44.0962	
0.212403	43.5944	
0.219727	43.0742	
0.227051	42.554	
0.234375	42.0482	
0.241699	41.5735	
0.249024	41.153	
0.256348	40.8156	
0.263672	40.5915	
0.270996	40.5055	
0.278321	40.5713	
0.285645	40.789	
0.292969	41.1469	
0.300293	41.6249	
0.307617	42.1984	
0.314942	42.8415	
0.322266	43.53	
0.32959	44.244	
0.336914	44.9702	
0.344239	45.7033	
0.351563	46.4468	
0.358887	47.2116	
0.366211	48.0133	
0.373536	48.8691	
0.38086	49.795	
0.388184	50.8035	
0.395508	51.9035	
0.402832	53.1001	
0.410157	54.395	
0.417481	55.7852	
0.424805	57.2609	
0.432129	58.8038	
0.439454	60.3881	
0.446778	61.9845	
0.454102	63.5655	
0.461426	65.1094	
0.46875	66.5991	
0.476075	68.0165	
0.483399	69.336	
0.490723	70.5223	
0.498047	71.5373	
0.505372	72.3539	
0.512696	72.9702	
0.52002	73.4135	
0.527344	73.7321	
0.534669	73.9785	
0.541993	74.1899	
0.549317	74.3677	
0.556641	74.4699	
0.563965	74.436	
0.57129	74.239	
0.578614	73.9079	
0.585938	73.5003	
0.593262	73.0699	
0.600587	72.6598	
0.607911	72.3081	
0.615235	72.0506	
0.622559	71.9176	
0.629883	71.929	
0.637208	72.0898	
0.644532	72.3912	
0.651856	72.8153	
0.65918	73.3417	
0.666505	73.9528	
0.673829	74.6355	
0.681153	75.38	
0.688477	76.1775	
0.695801	77.0192	
0.703126	77.8975	
0.71045	78.808	
0.717774	79.7505	
0.725098	80.7268	
0.732423	81.7355	
0.739747	82.7621	
0.747071	83.7718	
0.754395	84.7135	
0.76172	85.5409	
0.769044	86.2406	
0.776368	86.8373	
0.783692	87.3734	
0.791016	87.8823	
0.798341	88.3751	
0.805665	88.8437	
0.812989	89.2727	
0.820313	89.6541	
0.827638	89.9975	
0.834962	90.3286	
0.842286	90.6765	
0.84961	91.0537	
0.856934	91.4399	
0.864259	91.7782	
0.871583	91.9896	
0.878907	92.0043	
0.886231	91.7972	
0.893556	91.4065	
0.90088	90.9239	
0.908204	90.4646	
0.915528	90.1375	
0.922852	90.0253	
0.930177	90.1759	
0.937501	90.6013	
0.944825	91.2812	
0.952149	92.1687	
0.959474	93.1972	
0.966798	94.2896	
0.974122	95.3728	
0.981446	96.4017	
0.988771	97.384	
0.996095	98.3896	
1.00342	99.5271	
1.01074	100.901	
1.01807	102.572	
1.02539	104.542	
1.03272	106.748	
1.04004	109.073	
1.04736	111.352	
1.05469	113.385	
1.06201	114.951	
1.06934	115.849	
1.07666	116.003	
1.08399	115.572	
1.09131	114.995	
1.09863	114.899	
