f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	33.5007	
0.109863	35.7263	
0.117188	38.1548	
0.124512	40.798	
0.131836	43.6093	
0.13916	46.475	
0.146485	49.2172	
0.153809	51.6137	
0.161133	53.4496	
0.168457	54.5989	
0.175781	55.0884	
0.183106	55.0825	
0.19043	54.8001	
0.197754	54.4341	
0.205078	54.1155	
0.212403	53.9136	
0.219727	53.8508	
0.227051	53.9187	
0.234375	54.091	
0.241699	54.333	
0.249024	54.6109	
0.256348	54.9004	
0.263672	55.1932	
0.270996	55.4955	
0.278321	55.8211	
0.285645	56.1809	
0.292969	56.5773	
0.300293	57.0035	
0.307617	57.4469	
0.314942	57.8936	
0.322266	58.3334	
0.32959	58.7632	
0.336914	59.1893	
0.344239	59.6278	
0.351563	60.1027	
0.358887	60.6426	
0.366211	61.2756	
0.373536	62.0254	
0.38086	62.9076	
0.388184	63.9287	
0.395508	65.0851	
0.402832	66.3645	
0.410157	67.7466	
0.417481	69.2059	
0.424805	70.7154	
0.432129	72.2511	
0.439454	73.7953	
0.446778	75.3367	
0.454102	76.8669	
0.461426	78.3747	
0.46875	79.8381	
0.476075	81.219	
0.483399	82.4639	
0.490723	83.5137	
0.498047	84.3214	
0.505372	84.8696	
0.512696	85.1773	
0.52002	85.2954	
0.527344	85.2969	
0.534669	85.2692	
0.541993	85.3079	
0.549317	85.5024	
0.556641	85.8991	
0.563965	86.4561	
0.57129	87.0401	
0.578614	87.5006	
0.585938	87.753	
0.593262	87.7956	
0.600587	87.6752	
0.607911	87.4526	
0.615235	87.1867	
0.622559	86.93	
0.629883	86.728	
0.637208	86.6187	
0.644532	86.6333	
0.651856	86.7981	
0.65918	87.1368	
0.666505	87.6703	
0.673829	88.413	
0.681153	89.3675	
0.688477	90.5195	
0.695801	91.8364	
0.703126	93.2707	
0.71045	94.7681	
0.717774	96.2772	
0.725098	97.7558	
0.732423	99.1732	
0.739747	100.503	
0.747071	101.718	
0.754395	102.789	
0.76172	103.713	
0.769044	104.534	
0.776368	105.337	
0.783692	106.211	
0.791016	107.206	
0.798341	108.31	
0.805665	109.444	
0.812989	110.475	
0.820313	111.254	
0.827638	111.692	
0.834962	111.828	
0.842286	111.83	
0.84961	111.926	
0.856934	112.331	
0.864259	113.201	
0.871583	114.629	
0.878907	116.625	
0.886231	119.066	
0.893556	121.563	
0.90088	123.369	
0.908204	123.76	
0.915528	122.822	
0.922852	121.369	
0.930177	120.129	
0.937501	119.456	
0.944825	119.451	
0.952149	120.11	
0.959474	121.394	
0.966798	123.262	
0.974122	125.642	
0.981446	128.356	
0.988771	131.009	
0.996095	132.999	
1.00342	133.859	
1.01074	133.574	
1.01807	132.359	
1.02539	130.313	
1.03272	127.531	
1.04004	124.307	
1.04736	121.075	
1.05469	118.22	
1.06201	116.014	
1.06934	114.663	
1.07666	114.401	
1.08399	115.609	
1.09131	118.871	
1.09863	124.124	
