f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	34.9382	
0.109863	37.0105	
0.117188	39.2852	
0.124512	41.786	
0.131836	44.4786	
0.13916	47.2657	
0.146485	49.9918	
0.153809	52.4591	
0.161133	54.4644	
0.168457	55.8625	
0.175781	56.6322	
0.183106	56.8887	
0.19043	56.8261	
0.197754	56.6378	
0.205078	56.4681	
0.212403	56.401	
0.219727	56.4698	
0.227051	56.6704	
0.234375	56.9731	
0.241699	57.3313	
0.249024	57.6921	
0.256348	58.0106	
0.263672	58.2649	
0.270996	58.4626	
0.278321	58.6351	
0.285645	58.8219	
0.292969	59.0558	
0.300293	59.3548	
0.307617	59.721	
0.314942	60.1448	
0.322266	60.6107	
0.32959	61.1044	
0.336914	61.6188	
0.344239	62.1574	
0.351563	62.7348	
0.358887	63.3735	
0.366211	64.0987	
0.373536	64.9317	
0.38086	65.8858	
0.388184	66.9624	
0.395508	68.1509	
0.402832	69.4297	
0.410157	70.7694	
0.417481	72.1381	
0.424805	73.5094	
0.432129	74.8673	
0.439454	76.2083	
0.446778	77.5355	
0.454102	78.8497	
0.461426	80.139	
0.46875	81.3713	
0.476075	82.4933	
0.483399	83.4383	
0.490723	84.1441	
0.498047	84.5749	
0.505372	84.7332	
0.512696	84.6582	
0.52002	84.4123	
0.527344	84.0687	
0.534669	83.7058	
0.541993	83.4085	
0.549317	83.2641	
0.556641	83.3417	
0.563965	83.6529	
0.57129	84.1307	
0.578614	84.6638	
0.585938	85.1573	
0.593262	85.5638	
0.600587	85.8761	
0.607911	86.1084	
0.615235	86.2844	
0.622559	86.4322	
0.629883	86.5849	
0.637208	86.7799	
0.644532	87.0578	
0.651856	87.4591	
0.65918	88.0211	
0.666505	88.7736	
0.673829	89.7337	
0.681153	90.8994	
0.688477	92.2456	
0.695801	93.7233	
0.703126	95.2664	
0.71045	96.8037	
0.717774	98.2732	
0.725098	99.6328	
0.732423	100.864	
0.739747	101.965	
0.747071	102.939	
0.754395	103.788	
0.76172	104.526	
0.769044	105.196	
0.776368	105.879	
0.783692	106.654	
0.791016	107.565	
0.798341	108.584	
0.805665	109.604	
0.812989	110.452	
0.820313	110.935	
0.827638	110.931	
0.834962	110.478	
0.842286	109.773	
0.84961	109.092	
0.856934	108.687	
0.864259	108.743	
0.871583	109.367	
0.878907	110.587	
0.886231	112.335	
0.893556	114.388	
0.90088	116.304	
0.908204	117.501	
0.915528	117.646	
0.922852	116.979	
0.930177	116.07	
0.937501	115.407	
0.944825	115.278	
0.952149	115.834	
0.959474	117.142	
0.966798	119.173	
0.974122	121.723	
0.981446	124.318	
0.988771	126.31	
0.996095	127.353	
1.00342	127.661	
1.01074	127.585	
1.01807	127.235	
1.02539	126.585	
1.03272	125.702	
1.04004	124.78	
1.04736	124.045	
1.05469	123.682	
1.06201	123.85	
1.06934	124.764	
1.07666	126.844	
1.08399	131.079	
1.09131	140.375	
1.09863	166.558	
