f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	32.1723	
0.109863	34.4538	
0.117188	36.9255	
0.124512	39.5852	
0.131836	42.373	
0.13916	45.1611	
0.146485	47.7579	
0.153809	49.9353	
0.161133	51.4919	
0.168457	52.3381	
0.175781	52.5422	
0.183106	52.292	
0.19043	51.8069	
0.197754	51.269	
0.205078	50.7984	
0.212403	50.4583	
0.219727	50.2691	
0.227051	50.2233	
0.234375	50.2972	
0.241699	50.4608	
0.249024	50.6869	
0.256348	50.9587	
0.263672	51.2733	
0.270996	51.6384	
0.278321	52.0636	
0.285645	52.5517	
0.292969	53.095	
0.300293	53.6763	
0.307617	54.2745	
0.314942	54.8692	
0.322266	55.4457	
0.32959	55.9976	
0.336914	56.5294	
0.344239	57.0558	
0.351563	57.6008	
0.358887	58.1932	
0.366211	58.863	
0.373536	59.6358	
0.38086	60.5302	
0.388184	61.5557	
0.395508	62.7125	
0.402832	63.9926	
0.410157	65.3807	
0.417481	66.8562	
0.424805	68.3961	
0.432129	69.9785	
0.439454	71.5852	
0.446778	73.2028	
0.454102	74.8209	
0.461426	76.4278	
0.46875	78.0028	
0.476075	79.5099	
0.483399	80.8949	
0.490723	82.0924	
0.498047	83.0452	
0.505372	83.7272	
0.512696	84.1585	
0.52002	84.4005	
0.527344	84.5385	
0.534669	84.6585	
0.541993	84.8237	
0.549317	85.0446	
0.556641	85.2528	
0.563965	85.3212	
0.57129	85.153	
0.578614	84.7555	
0.585938	84.2102	
0.593262	83.6046	
0.600587	83.0012	
0.607911	82.4422	
0.615235	81.9597	
0.622559	81.5808	
0.629883	81.3278	
0.637208	81.2165	
0.644532	81.257	
0.651856	81.4559	
0.65918	81.8189	
0.666505	82.3525	
0.673829	83.0625	
0.681153	83.9505	
0.688477	85.0099	
0.695801	86.2245	
0.703126	87.5705	
0.71045	89.0205	
0.717774	90.549	
0.725098	92.1333	
0.732423	93.7509	
0.739747	95.3705	
0.747071	96.9435	
0.754395	98.4084	
0.76172	99.7187	
0.769044	100.879	
0.776368	101.951	
0.783692	103.023	
0.791016	104.165	
0.798341	105.398	
0.805665	106.687	
0.812989	107.946	
0.820313	109.071	
0.827638	109.997	
0.834962	110.747	
0.842286	111.441	
0.84961	112.245	
0.856934	113.299	
0.864259	114.675	
0.871583	116.329	
0.878907	118.047	
0.886231	119.403	
0.893556	119.868	
0.90088	119.185	
0.908204	117.628	
0.915528	115.739	
0.922852	113.964	
0.930177	112.554	
0.937501	111.625	
0.944825	111.225	
0.952149	111.365	
0.959474	112.036	
0.966798	113.191	
0.974122	114.724	
0.981446	116.437	
0.988771	118.063	
0.996095	119.366	
1.00342	120.269	
1.01074	120.85	
1.01807	121.225	
1.02539	121.457	
1.03272	121.559	
1.04004	121.533	
1.04736	121.378	
1.05469	121.083	
1.06201	120.607	
1.06934	119.896	
1.07666	118.92	
1.08399	117.727	
1.09131	116.516	
1.09863	115.713	
