f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	33.3038	
0.109863	35.4379	
0.117188	37.7608	
0.124512	40.2657	
0.131836	42.8864	
0.13916	45.4923	
0.146485	47.8997	
0.153809	49.9053	
0.161133	51.3469	
0.168457	52.1687	
0.175781	52.4447	
0.183106	52.3378	
0.19043	52.0301	
0.197754	51.6713	
0.205078	51.36	
0.212403	51.1472	
0.219727	51.0468	
0.227051	51.0476	
0.234375	51.1251	
0.241699	51.2517	
0.249024	51.408	
0.256348	51.5902	
0.263672	51.8108	
0.270996	52.0911	
0.278321	52.4502	
0.285645	52.8948	
0.292969	53.4176	
0.300293	54.0001	
0.307617	54.6188	
0.314942	55.2505	
0.322266	55.8778	
0.32959	56.4919	
0.336914	57.0952	
0.344239	57.7023	
0.351563	58.3376	
0.358887	59.0317	
0.366211	59.8161	
0.373536	60.7175	
0.38086	61.7534	
0.388184	62.9298	
0.395508	64.2404	
0.402832	65.6678	
0.410157	67.186	
0.417481	68.7649	
0.424805	70.376	
0.432129	71.9984	
0.439454	73.6221	
0.446778	75.2478	
0.454102	76.8822	
0.461426	78.5313	
0.46875	80.1921	
0.476075	81.8447	
0.483399	83.4463	
0.490723	84.9328	
0.498047	86.2306	
0.505372	87.2787	
0.512696	88.0528	
0.52002	88.5763	
0.527344	88.9137	
0.534669	89.1468	
0.541993	89.3402	
0.549317	89.5003	
0.556641	89.5456	
0.563965	89.3444	
0.57129	88.8277	
0.578614	88.0561	
0.585938	87.1584	
0.593262	86.2476	
0.600587	85.3964	
0.607911	84.6488	
0.615235	84.0337	
0.622559	83.5716	
0.629883	83.2761	
0.637208	83.155	
0.644532	83.2128	
0.651856	83.4542	
0.65918	83.8859	
0.666505	84.5155	
0.673829	85.3476	
0.681153	86.3774	
0.688477	87.5854	
0.695801	88.9364	
0.703126	90.3841	
0.71045	91.8799	
0.717774	93.3849	
0.725098	94.8769	
0.732423	96.3523	
0.739747	97.816	
0.747071	99.2659	
0.754395	100.68	
0.76172	102.026	
0.769044	103.286	
0.776368	104.482	
0.783692	105.665	
0.791016	106.885	
0.798341	108.157	
0.805665	109.447	
0.812989	110.683	
0.820313	111.786	
0.827638	112.724	
0.834962	113.563	
0.842286	114.465	
0.84961	115.635	
0.856934	117.263	
0.864259	119.447	
0.871583	122.086	
0.878907	124.673	
0.886231	126.162	
0.893556	125.64	
0.90088	123.453	
0.908204	120.676	
0.915528	118.042	
0.922852	115.86	
0.930177	114.233	
0.937501	113.202	
0.944825	112.786	
0.952149	112.995	
0.959474	113.834	
0.966798	115.289	
0.974122	117.308	
0.981446	119.757	
0.988771	122.364	
0.996095	124.725	
1.00342	126.446	
1.01074	127.4	
1.01807	127.795	
1.02539	127.996	
1.03272	128.344	
1.04004	129.101	
1.04736	130.433	
1.05469	132.336	
1.06201	134.383	
1.06934	135.361	
1.07666	133.898	
1.08399	130.333	
1.09131	126.147	
1.09863	122.292	
