f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	38.3281	
0.109863	40.093	
0.117188	42.1295	
0.124512	44.4559	
0.131836	47.0267	
0.13916	49.739	
0.146485	52.4435	
0.153809	54.9619	
0.161133	57.1167	
0.168457	58.7762	
0.175781	59.9031	
0.183106	60.5702	
0.19043	60.9236	
0.197754	61.1223	
0.205078	61.2923	
0.212403	61.511	
0.219727	61.8118	
0.227051	62.1958	
0.234375	62.64	
0.241699	63.1027	
0.249024	63.5298	
0.256348	63.8684	
0.263672	64.0886	
0.270996	64.199	
0.278321	64.2456	
0.285645	64.2919	
0.292969	64.3954	
0.300293	64.5928	
0.307617	64.8964	
0.314942	65.2985	
0.322266	65.7803	
0.32959	66.3211	
0.336914	66.9062	
0.344239	67.5323	
0.351563	68.208	
0.358887	68.951	
0.366211	69.7832	
0.373536	70.7236	
0.38086	71.7826	
0.388184	72.9572	
0.395508	74.227	
0.402832	75.554	
0.410157	76.8879	
0.417481	78.1803	
0.424805	79.4044	
0.432129	80.5656	
0.439454	81.6953	
0.446778	82.8301	
0.454102	83.9888	
0.461426	85.1577	
0.46875	86.2879	
0.476075	87.3048	
0.483399	88.13	
0.490723	88.7098	
0.498047	89.0353	
0.505372	89.1418	
0.512696	89.0908	
0.52002	88.9501	
0.527344	88.7821	
0.534669	88.6413	
0.541993	88.5767	
0.549317	88.6296	
0.556641	88.8234	
0.563965	89.1465	
0.57129	89.5534	
0.578614	89.9939	
0.585938	90.442	
0.593262	90.8978	
0.600587	91.3684	
0.607911	91.8501	
0.615235	92.3241	
0.622559	92.7663	
0.629883	93.1646	
0.637208	93.5342	
0.644532	93.9193	
0.651856	94.3832	
0.65918	94.9919	
0.666505	95.7993	
0.673829	96.8346	
0.681153	98.0942	
0.688477	99.5382	
0.695801	101.096	
0.703126	102.681	
0.71045	104.216	
0.717774	105.66	
0.725098	107.021	
0.732423	108.359	
0.739747	109.754	
0.747071	111.264	
0.754395	112.869	
0.76172	114.439	
0.769044	115.767	
0.776368	116.692	
0.783692	117.192	
0.791016	117.374	
0.798341	117.387	
0.805665	117.348	
0.812989	117.322	
0.820313	117.326	
0.827638	117.344	
0.834962	117.357	
0.842286	117.36	
0.84961	117.378	
0.856934	117.462	
0.864259	117.686	
0.871583	118.154	
0.878907	118.992	
0.886231	120.317	
0.893556	122.135	
0.90088	124.146	
0.908204	125.54	
0.915528	125.368	
0.922852	123.651	
0.930177	121.357	
0.937501	119.308	
0.944825	117.858	
0.952149	117.106	
0.959474	117.07	
0.966798	117.756	
0.974122	119.161	
0.981446	121.252	
0.988771	123.939	
0.996095	127.067	
1.00342	130.431	
1.01074	133.821	
1.01807	137.013	
1.02539	139.677	
1.03272	141.205	
1.04004	140.823	
1.04736	138.337	
1.05469	134.516	
1.06201	130.327	
1.06934	126.368	
1.07666	122.895	
1.08399	119.989	
1.09131	117.676	
1.09863	116.014	
