f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	28.3655	
0.109863	30.6531	
0.117188	32.9559	
0.124512	35.2484	
0.131836	37.4848	
0.13916	39.5916	
0.146485	41.4717	
0.153809	43.0228	
0.161133	44.1642	
0.168457	44.8631	
0.175781	45.1464	
0.183106	45.0907	
0.19043	44.7965	
0.197754	44.3609	
0.205078	43.8606	
0.212403	43.3461	
0.219727	42.8451	
0.227051	42.3696	
0.234375	41.9252	
0.241699	41.519	
0.249024	41.1659	
0.256348	40.8899	
0.263672	40.7192	
0.270996	40.6796	
0.278321	40.7875	
0.285645	41.0465	
0.292969	41.4483	
0.300293	41.9756	
0.307617	42.6058	
0.314942	43.3144	
0.322266	44.0775	
0.32959	44.8742	
0.336914	45.6897	
0.344239	46.5166	
0.351563	47.3562	
0.358887	48.2177	
0.366211	49.1158	
0.373536	50.0678	
0.38086	51.0902	
0.388184	52.1966	
0.395508	53.3967	
0.402832	54.6959	
0.410157	56.0957	
0.417481	57.5924	
0.424805	59.1761	
0.432129	60.8294	
0.439454	62.5279	
0.446778	64.2437	
0.454102	65.9495	
0.461426	67.6208	
0.46875	69.2356	
0.476075	70.7685	
0.483399	72.1857	
0.490723	73.4443	
0.498047	74.5	
0.505372	75.3217	
0.512696	75.9039	
0.52002	76.2695	
0.527344	76.4617	
0.534669	76.5287	
0.541993	76.5093	
0.549317	76.4211	
0.556641	76.2581	
0.563965	76.0026	
0.57129	75.6487	
0.578614	75.2119	
0.585938	74.72	
0.593262	74.2034	
0.600587	73.693	
0.607911	73.2221	
0.615235	72.825	
0.622559	72.5321	
0.629883	72.3649	
0.637208	72.3333	
0.644532	72.4363	
0.651856	72.6668	
0.65918	73.0163	
0.666505	73.4779	
0.673829	74.0465	
0.681153	74.7163	
0.688477	75.479	
0.695801	76.3234	
0.703126	77.2376	
0.71045	78.2116	
0.717774	79.24	
0.725098	80.3209	
0.732423	81.4512	
0.739747	82.617	
0.747071	83.7841	
0.754395	84.8973	
0.76172	85.9005	
0.769044	86.7688	
0.776368	87.5227	
0.783692	88.21	
0.791016	88.8753	
0.798341	89.5408	
0.805665	90.2054	
0.812989	90.8556	
0.820313	91.48	
0.827638	92.0821	
0.834962	92.6811	
0.842286	93.3007	
0.84961	93.9492	
0.856934	94.6012	
0.864259	95.1923	
0.871583	95.6339	
0.878907	95.8509	
0.886231	95.8232	
0.893556	95.6042	
0.90088	95.3013	
0.908204	95.0353	
0.915528	94.9065	
0.922852	94.9777	
0.930177	95.2726	
0.937501	95.7819	
0.944825	96.474	
0.952149	97.3044	
0.959474	98.2244	
0.966798	99.1856	
0.974122	100.145	
0.981446	101.072	
0.988771	101.963	
0.996095	102.84	
1.00342	103.75	
1.01074	104.743	
1.01807	105.853	
1.02539	107.095	
1.03272	108.467	
1.04004	109.954	
1.04736	111.525	
1.05469	113.122	
1.06201	114.648	
1.06934	115.961	
1.07666	116.879	
1.08399	117.13	
1.09131	116.18	
1.09863	113.43	
