f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	28.5764	
0.109863	30.9179	
0.117188	33.3723	
0.124512	35.9195	
0.131836	38.4959	
0.13916	40.9825	
0.146485	43.2098	
0.153809	44.9882	
0.161133	46.1665	
0.168457	46.6979	
0.175781	46.6633	
0.183106	46.2308	
0.19043	45.586	
0.197754	44.8811	
0.205078	44.2164	
0.212403	43.6448	
0.219727	43.1838	
0.227051	42.8297	
0.234375	42.5697	
0.241699	42.3926	
0.249024	42.2959	
0.256348	42.2883	
0.263672	42.3866	
0.270996	42.609	
0.278321	42.967	
0.285645	43.4615	
0.292969	44.0816	
0.300293	44.8079	
0.307617	45.6162	
0.314942	46.4808	
0.322266	47.3775	
0.32959	48.2865	
0.336914	49.1952	
0.344239	50.1004	
0.351563	51.0097	
0.358887	51.9398	
0.366211	52.9136	
0.373536	53.9551	
0.38086	55.0849	
0.388184	56.3168	
0.395508	57.6564	
0.402832	59.1022	
0.410157	60.6464	
0.417481	62.2764	
0.424805	63.9745	
0.432129	65.7184	
0.439454	67.4824	
0.446778	69.2406	
0.454102	70.9705	
0.461426	72.6529	
0.46875	74.2686	
0.476075	75.7897	
0.483399	77.1719	
0.490723	78.3555	
0.498047	79.2795	
0.505372	79.9084	
0.512696	80.2517	
0.52002	80.3642	
0.527344	80.3224	
0.534669	80.1906	
0.541993	79.9882	
0.549317	79.6683	
0.556641	79.1398	
0.563965	78.3513	
0.57129	77.3643	
0.578614	76.3134	
0.585938	75.3133	
0.593262	74.4261	
0.600587	73.6802	
0.607911	73.0931	
0.615235	72.6805	
0.622559	72.4554	
0.629883	72.4242	
0.637208	72.5839	
0.644532	72.9233	
0.651856	73.4279	
0.65918	74.0842	
0.666505	74.8829	
0.673829	75.8178	
0.681153	76.8827	
0.688477	78.0689	
0.695801	79.3644	
0.703126	80.7564	
0.71045	82.2361	
0.717774	83.8027	
0.725098	85.4638	
0.732423	87.2291	
0.739747	89.095	
0.747071	91.0241	
0.754395	92.9334	
0.76172	94.7146	
0.769044	96.288	
0.776368	97.6481	
0.783692	98.8527	
0.791016	99.9744	
0.798341	101.061	
0.805665	102.123	
0.812989	103.151	
0.820313	104.132	
0.827638	105.071	
0.834962	105.989	
0.842286	106.893	
0.84961	107.741	
0.856934	108.403	
0.864259	108.682	
0.871583	108.418	
0.878907	107.615	
0.886231	106.467	
0.893556	105.243	
0.90088	104.175	
0.908204	103.412	
0.915528	103.024	
0.922852	103.03	
0.930177	103.418	
0.937501	104.152	
0.944825	105.189	
0.952149	106.47	
0.959474	107.908	
0.966798	109.36	
0.974122	110.593	
0.981446	111.341	
0.988771	111.481	
0.996095	111.176	
1.00342	110.792	
1.01074	110.669	
1.01807	111.009	
1.02539	111.871	
1.03272	113.206	
1.04004	114.86	
1.04736	116.559	
1.05469	117.919	
1.06201	118.596	
1.06934	118.569	
1.07666	118.264	
1.08399	118.382	
1.09131	119.595	
1.09863	121.508	
