f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	31.7353	
0.109863	33.8894	
0.117188	36.182	
0.124512	38.6022	
0.131836	41.0874	
0.13916	43.5165	
0.146485	45.7198	
0.153809	47.5134	
0.161133	48.7571	
0.168457	49.4116	
0.175781	49.5542	
0.183106	49.3386	
0.19043	48.9323	
0.197754	48.4728	
0.205078	48.0508	
0.212403	47.7134	
0.219727	47.4736	
0.227051	47.3218	
0.234375	47.2378	
0.241699	47.2018	
0.249024	47.2045	
0.256348	47.2521	
0.263672	47.3653	
0.270996	47.5706	
0.278321	47.8892	
0.285645	48.3293	
0.292969	48.8847	
0.300293	49.5371	
0.307617	50.2617	
0.314942	51.0319	
0.322266	51.824	
0.32959	52.6213	
0.336914	53.4172	
0.344239	54.217	
0.351563	55.037	
0.358887	55.9019	
0.366211	56.839	
0.373536	57.8726	
0.38086	59.0188	
0.388184	60.2828	
0.395508	61.6579	
0.402832	63.1278	
0.410157	64.67	
0.417481	66.2603	
0.424805	67.8767	
0.432129	69.5033	
0.439454	71.1314	
0.446778	72.7594	
0.454102	74.3902	
0.461426	76.0271	
0.46875	77.6672	
0.476075	79.2937	
0.483399	80.8681	
0.490723	82.3285	
0.498047	83.5976	
0.505372	84.6032	
0.512696	85.3033	
0.52002	85.7019	
0.527344	85.8455	
0.534669	85.8028	
0.541993	85.6364	
0.549317	85.3769	
0.556641	85.0078	
0.563965	84.4862	
0.57129	83.7945	
0.578614	82.9716	
0.585938	82.091	
0.593262	81.2261	
0.600587	80.4354	
0.607911	79.7636	
0.615235	79.2437	
0.622559	78.8972	
0.629883	78.734	
0.637208	78.7535	
0.644532	78.9494	
0.651856	79.3157	
0.65918	79.8511	
0.666505	80.5592	
0.673829	81.4437	
0.681153	82.5016	
0.688477	83.7168	
0.695801	85.0584	
0.703126	86.4854	
0.71045	87.9558	
0.717774	89.4388	
0.725098	90.9227	
0.732423	92.4164	
0.739747	93.9395	
0.747071	95.5038	
0.754395	97.0915	
0.76172	98.6494	
0.769044	100.116	
0.776368	101.467	
0.783692	102.737	
0.791016	103.998	
0.798341	105.315	
0.805665	106.711	
0.812989	108.159	
0.820313	109.599	
0.827638	110.969	
0.834962	112.252	
0.842286	113.499	
0.84961	114.806	
0.856934	116.253	
0.864259	117.805	
0.871583	119.203	
0.878907	119.935	
0.886231	119.514	
0.893556	117.96	
0.90088	115.788	
0.908204	113.543	
0.915528	111.549	
0.922852	109.941	
0.930177	108.755	
0.937501	107.985	
0.944825	107.617	
0.952149	107.635	
0.959474	108.019	
0.966798	108.735	
0.974122	109.724	
0.981446	110.894	
0.988771	112.148	
0.996095	113.429	
1.00342	114.766	
1.01074	116.271	
1.01807	118.088	
1.02539	120.318	
1.03272	122.934	
1.04004	125.631	
1.04736	127.65	
1.05469	128.044	
1.06201	126.665	
1.06934	124.341	
1.07666	121.879	
1.08399	119.579	
1.09131	117.379	
1.09863	115.183	
