f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	32.0253	
0.109863	34.2963	
0.117188	36.7559	
0.124512	39.407	
0.131836	42.1945	
0.13916	44.9952	
0.146485	47.6208	
0.153809	49.8442	
0.161133	51.461	
0.168457	52.3743	
0.175781	52.6445	
0.183106	52.4545	
0.19043	52.0227	
0.197754	51.532	
0.205078	51.1038	
0.212403	50.8016	
0.219727	50.6456	
0.227051	50.6279	
0.234375	50.7246	
0.241699	50.9054	
0.249024	51.1423	
0.256348	51.4171	
0.263672	51.7248	
0.270996	52.0712	
0.278321	52.4648	
0.285645	52.9091	
0.292969	53.3977	
0.300293	53.9163	
0.307617	54.4462	
0.314942	54.9695	
0.322266	55.4737	
0.32959	55.9547	
0.336914	56.4187	
0.344239	56.8829	
0.351563	57.3729	
0.358887	57.9193	
0.366211	58.5524	
0.373536	59.2979	
0.38086	60.1732	
0.388184	61.1859	
0.395508	62.3343	
0.402832	63.6089	
0.410157	64.9936	
0.417481	66.4677	
0.424805	68.0079	
0.432129	69.5909	
0.439454	71.1955	
0.446778	72.804	
0.454102	74.4009	
0.461426	75.9697	
0.46875	77.4877	
0.476075	78.9204	
0.483399	80.22	
0.490723	81.3309	
0.498047	82.2054	
0.505372	82.821	
0.512696	83.1918	
0.52002	83.3663	
0.527344	83.416	
0.534669	83.4198	
0.541993	83.4496	
0.549317	83.5501	
0.556641	83.7134	
0.563965	83.8682	
0.57129	83.9162	
0.578614	83.7963	
0.585938	83.5119	
0.593262	83.1083	
0.600587	82.6438	
0.607911	82.1759	
0.615235	81.7568	
0.622559	81.4309	
0.629883	81.2319	
0.637208	81.1808	
0.644532	81.2875	
0.651856	81.5546	
0.65918	81.9825	
0.666505	82.5725	
0.673829	83.3262	
0.681153	84.2418	
0.688477	85.3104	
0.695801	86.5148	
0.703126	87.8315	
0.71045	89.2363	
0.717774	90.7095	
0.725098	92.2373	
0.732423	93.8068	
0.739747	95.394	
0.747071	96.95	
0.754395	98.4012	
0.76172	99.6796	
0.769044	100.77	
0.776368	101.728	
0.783692	102.648	
0.791016	103.61	
0.798341	104.65	
0.805665	105.752	
0.812989	106.852	
0.820313	107.871	
0.827638	108.756	
0.834962	109.535	
0.842286	110.33	
0.84961	111.311	
0.856934	112.63	
0.864259	114.353	
0.871583	116.383	
0.878907	118.378	
0.886231	119.725	
0.893556	119.838	
0.90088	118.685	
0.908204	116.802	
0.915528	114.792	
0.922852	113.047	
0.930177	111.764	
0.937501	111.029	
0.944825	110.878	
0.952149	111.319	
0.959474	112.336	
0.966798	113.872	
0.974122	115.779	
0.981446	117.76	
0.988771	119.419	
0.996095	120.505	
1.00342	121.146	
1.01074	121.712	
1.01807	122.489	
1.02539	123.517	
1.03272	124.589	
1.04004	125.347	
1.04736	125.51	
1.05469	125.111	
1.06201	124.487	
1.06934	124.048	
1.07666	124.114	
1.08399	124.856	
1.09131	126.237	
1.09863	127.983	
