f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	31.4386	
0.109863	33.5675	
0.117188	35.8184	
0.124512	38.1823	
0.131836	40.6	
0.13916	42.9547	
0.146485	45.0829	
0.153809	46.8083	
0.161133	47.9969	
0.168457	48.6112	
0.175781	48.7242	
0.183106	48.4829	
0.19043	48.0491	
0.197754	47.5562	
0.205078	47.0932	
0.212403	46.7067	
0.219727	46.4097	
0.227051	46.1937	
0.234375	46.0403	
0.241699	45.9327	
0.249024	45.8653	
0.256348	45.8483	
0.263672	45.9053	
0.270996	46.0647	
0.278321	46.3492	
0.285645	46.7687	
0.292969	47.3189	
0.300293	47.9835	
0.307617	48.739	
0.314942	49.5587	
0.322266	50.4174	
0.32959	51.295	
0.336914	52.18	
0.344239	53.0722	
0.351563	53.9831	
0.358887	54.933	
0.366211	55.9467	
0.373536	57.0472	
0.38086	58.2506	
0.388184	59.5625	
0.395508	60.977	
0.402832	62.4787	
0.410157	64.0463	
0.417481	65.6575	
0.424805	67.2932	
0.432129	68.9397	
0.439454	70.59	
0.446778	72.2423	
0.454102	73.8976	
0.461426	75.5556	
0.46875	77.2095	
0.476075	78.8384	
0.483399	80.4014	
0.490723	81.8367	
0.498047	83.0717	
0.505372	84.0441	
0.512696	84.7247	
0.52002	85.1281	
0.527344	85.305	
0.534669	85.3174	
0.541993	85.2093	
0.549317	84.9789	
0.556641	84.5729	
0.563965	83.9321	
0.57129	83.0638	
0.578614	82.0546	
0.585938	81.0139	
0.593262	80.0278	
0.600587	79.1534	
0.607911	78.4296	
0.615235	77.884	
0.622559	77.5336	
0.629883	77.3844	
0.637208	77.4313	
0.644532	77.6625	
0.651856	78.0654	
0.65918	78.6317	
0.666505	79.358	
0.673829	80.2433	
0.681153	81.2824	
0.688477	82.4611	
0.695801	83.7552	
0.703126	85.1342	
0.71045	86.5704	
0.717774	88.0482	
0.725098	89.5687	
0.732423	91.1471	
0.739747	92.7976	
0.747071	94.5113	
0.754395	96.236	
0.76172	97.8824	
0.769044	99.3676	
0.776368	100.666	
0.783692	101.823	
0.791016	102.918	
0.798341	104.026	
0.805665	105.185	
0.812989	106.391	
0.820313	107.61	
0.827638	108.803	
0.834962	109.963	
0.842286	111.13	
0.84961	112.365	
0.856934	113.698	
0.864259	115.054	
0.871583	116.203	
0.878907	116.785	
0.886231	116.491	
0.893556	115.317	
0.90088	113.578	
0.908204	111.676	
0.915528	109.915	
0.922852	108.46	
0.930177	107.382	
0.937501	106.699	
0.944825	106.404	
0.952149	106.487	
0.959474	106.944	
0.966798	107.769	
0.974122	108.938	
0.981446	110.386	
0.988771	112.005	
0.996095	113.658	
1.00342	115.237	
1.01074	116.698	
1.01807	118.045	
1.02539	119.291	
1.03272	120.416	
1.04004	121.349	
1.04736	121.964	
1.05469	122.122	
1.06201	121.753	
1.06934	120.941	
1.07666	119.914	
1.08399	118.896	
1.09131	117.867	
1.09863	116.345	
