f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	34.3028	
0.109863	36.441	
0.117188	38.7766	
0.124512	41.3268	
0.131836	44.0514	
0.13916	46.8462	
0.146485	49.548	
0.153809	51.9535	
0.161133	53.8616	
0.168457	55.1427	
0.175781	55.7993	
0.183106	55.9651	
0.19043	55.8382	
0.197754	55.6052	
0.205078	55.3988	
0.212403	55.2929	
0.219727	55.314	
0.227051	55.4557	
0.234375	55.6904	
0.241699	55.9787	
0.249024	56.2786	
0.256348	56.5567	
0.263672	56.7992	
0.270996	57.0149	
0.278321	57.2285	
0.285645	57.4683	
0.292969	57.7551	
0.300293	58.097	
0.307617	58.4898	
0.314942	58.9217	
0.322266	59.3782	
0.32959	59.8485	
0.336914	60.33	
0.344239	60.8311	
0.351563	61.3705	
0.358887	61.9739	
0.366211	62.668	
0.373536	63.4752	
0.38086	64.4091	
0.388184	65.4721	
0.395508	66.6554	
0.402832	67.9407	
0.410157	69.3027	
0.417481	70.7132	
0.424805	72.1468	
0.432129	73.5846	
0.439454	75.0161	
0.446778	76.436	
0.454102	77.8371	
0.461426	79.203	
0.46875	80.5024	
0.476075	81.6865	
0.483399	82.6953	
0.490723	83.4709	
0.498047	83.9764	
0.505372	84.2083	
0.512696	84.1982	
0.52002	84.0037	
0.527344	83.6987	
0.534669	83.3687	
0.541993	83.1117	
0.549317	83.0325	
0.556641	83.215	
0.563965	83.6723	
0.57129	84.3182	
0.578614	85.0071	
0.585938	85.6121	
0.593262	86.0705	
0.600587	86.378	
0.607911	86.564	
0.615235	86.671	
0.622559	86.7448	
0.629883	86.8294	
0.637208	86.9658	
0.644532	87.1911	
0.651856	87.5388	
0.65918	88.0388	
0.666505	88.7162	
0.673829	89.5864	
0.681153	90.6489	
0.688477	91.8816	
0.695801	93.2404	
0.703126	94.6648	
0.71045	96.0902	
0.717774	97.461	
0.725098	98.7415	
0.732423	99.9176	
0.739747	100.991	
0.747071	101.965	
0.754395	102.845	
0.76172	103.638	
0.769044	104.37	
0.776368	105.079	
0.783692	105.802	
0.791016	106.542	
0.798341	107.261	
0.805665	107.887	
0.812989	108.335	
0.820313	108.55	
0.827638	108.554	
0.834962	108.46	
0.842286	108.435	
0.84961	108.642	
0.856934	109.19	
0.864259	110.117	
0.871583	111.387	
0.878907	112.892	
0.886231	114.452	
0.893556	115.796	
0.90088	116.587	
0.908204	116.567	
0.915528	115.768	
0.922852	114.531	
0.930177	113.282	
0.937501	112.346	
0.944825	111.914	
0.952149	112.08	
0.959474	112.887	
0.966798	114.341	
0.974122	116.397	
0.981446	118.931	
0.988771	121.687	
0.996095	124.273	
1.00342	126.249	
1.01074	127.283	
1.01807	127.253	
1.02539	126.262	
1.03272	124.59	
1.04004	122.606	
1.04736	120.658	
1.05469	119.019	
1.06201	117.896	
1.06934	117.445	
1.07666	117.765	
1.08399	118.745	
1.09131	119.57	
1.09863	118.565	
