f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	26.3518	
0.109863	28.7441	
0.117188	31.2059	
0.124512	33.7033	
0.131836	36.1744	
0.13916	38.5211	
0.146485	40.6122	
0.153809	42.3056	
0.161133	43.4864	
0.168457	44.1099	
0.175781	44.2219	
0.183106	43.9409	
0.19043	43.4135	
0.197754	42.773	
0.205078	42.1169	
0.212403	41.5038	
0.219727	40.9606	
0.227051	40.4937	
0.234375	40.1015	
0.241699	39.7842	
0.249024	39.5497	
0.256348	39.4149	
0.263672	39.4011	
0.270996	39.5267	
0.278321	39.8012	
0.285645	40.2219	
0.292969	40.7757	
0.300293	41.4417	
0.307617	42.1955	
0.314942	43.0116	
0.322266	43.8661	
0.32959	44.7386	
0.336914	45.6149	
0.344239	46.4887	
0.351563	47.363	
0.358887	48.2498	
0.366211	49.1673	
0.373536	50.1375	
0.38086	51.1822	
0.388184	52.3211	
0.395508	53.5703	
0.402832	54.9422	
0.410157	56.4442	
0.417481	58.0772	
0.424805	59.8314	
0.432129	61.6842	
0.439454	63.5995	
0.446778	65.5316	
0.454102	67.4321	
0.461426	69.2562	
0.46875	70.9648	
0.476075	72.5215	
0.483399	73.8883	
0.490723	75.0249	
0.498047	75.8988	
0.505372	76.5001	
0.512696	76.8516	
0.52002	77.0037	
0.527344	77.0143	
0.534669	76.9212	
0.541993	76.7177	
0.549317	76.3471	
0.556641	75.7441	
0.563965	74.9156	
0.57129	73.9674	
0.578614	73.0289	
0.585938	72.1769	
0.593262	71.4337	
0.600587	70.8002	
0.607911	70.28	
0.615235	69.8858	
0.622559	69.6358	
0.629883	69.5463	
0.637208	69.6262	
0.644532	69.8756	
0.651856	70.2879	
0.65918	70.853	
0.666505	71.5605	
0.673829	72.4	
0.681153	73.3601	
0.688477	74.428	
0.695801	75.5894	
0.703126	76.8316	
0.71045	78.1462	
0.717774	79.5307	
0.725098	80.9869	
0.732423	82.513	
0.739747	84.0914	
0.747071	85.6757	
0.754395	87.1898	
0.76172	88.5559	
0.769044	89.7354	
0.776368	90.7473	
0.783692	91.6423	
0.791016	92.464	
0.798341	93.2289	
0.805665	93.9301	
0.812989	94.5546	
0.820313	95.0992	
0.827638	95.5749	
0.834962	95.9964	
0.842286	96.3608	
0.84961	96.6329	
0.856934	96.7513	
0.864259	96.6599	
0.871583	96.3502	
0.878907	95.8823	
0.886231	95.3681	
0.893556	94.9334	
0.90088	94.6857	
0.908204	94.6984	
0.915528	95.0089	
0.922852	95.6201	
0.930177	96.5047	
0.937501	97.6088	
0.944825	98.8573	
0.952149	100.159	
0.959474	101.411	
0.966798	102.516	
0.974122	103.402	
0.981446	104.062	
0.988771	104.57	
0.996095	105.057	
1.00342	105.651	
1.01074	106.432	
1.01807	107.416	
1.02539	108.58	
1.03272	109.892	
1.04004	111.344	
1.04736	112.984	
1.05469	114.927	
1.06201	117.353	
1.06934	120.497	
1.07666	124.571	
1.08399	129.193	
1.09131	131.005	
1.09863	125.833	
