f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	36.7515	
0.109863	38.6953	
0.117188	40.8942	
0.124512	43.3576	
0.131836	46.0339	
0.13916	48.8111	
0.146485	51.5267	
0.153809	53.989	
0.161133	56.017	
0.168457	57.4972	
0.175781	58.4296	
0.183106	58.9233	
0.19043	59.1421	
0.197754	59.2418	
0.205078	59.3338	
0.212403	59.4788	
0.219727	59.6973	
0.227051	59.9823	
0.234375	60.3098	
0.241699	60.6453	
0.249024	60.9517	
0.256348	61.2	
0.263672	61.3822	
0.270996	61.516	
0.278321	61.6382	
0.285645	61.7884	
0.292969	61.9962	
0.300293	62.2742	
0.307617	62.6193	
0.314942	63.0183	
0.322266	63.4549	
0.32959	63.9166	
0.336914	64.4005	
0.344239	64.9145	
0.351563	65.4774	
0.358887	66.1135	
0.366211	66.8482	
0.373536	67.7016	
0.38086	68.685	
0.388184	69.7978	
0.395508	71.0258	
0.402832	72.342	
0.410157	73.7095	
0.417481	75.0901	
0.424805	76.4554	
0.432129	77.7959	
0.439454	79.1206	
0.446778	80.4466	
0.454102	81.7852	
0.461426	83.1288	
0.46875	84.4446	
0.476075	85.6738	
0.483399	86.7428	
0.490723	87.5828	
0.498047	88.1531	
0.505372	88.4539	
0.512696	88.5228	
0.52002	88.4198	
0.527344	88.2157	
0.534669	87.9877	
0.541993	87.8212	
0.549317	87.8064	
0.556641	88.0155	
0.563965	88.4611	
0.57129	89.0757	
0.578614	89.7499	
0.585938	90.3979	
0.593262	90.9853	
0.600587	91.5131	
0.607911	91.9908	
0.615235	92.4226	
0.622559	92.8093	
0.629883	93.1591	
0.637208	93.4977	
0.644532	93.8698	
0.651856	94.3322	
0.65918	94.9429	
0.666505	95.748	
0.673829	96.7706	
0.681153	98.001	
0.688477	99.393	
0.695801	100.87	
0.703126	102.341	
0.71045	103.732	
0.717774	105.007	
0.725098	106.189	
0.732423	107.35	
0.739747	108.581	
0.747071	109.947	
0.754395	111.436	
0.76172	112.945	
0.769044	114.319	
0.776368	115.444	
0.783692	116.303	
0.791016	116.945	
0.798341	117.43	
0.805665	117.785	
0.812989	117.999	
0.820313	118.046	
0.827638	117.937	
0.834962	117.752	
0.842286	117.629	
0.84961	117.718	
0.856934	118.128	
0.864259	118.915	
0.871583	120.103	
0.878907	121.713	
0.886231	123.771	
0.893556	126.265	
0.90088	128.963	
0.908204	131.085	
0.915528	131.371	
0.922852	129.462	
0.930177	126.518	
0.937501	123.723	
0.944825	121.615	
0.952149	120.349	
0.959474	119.948	
0.966798	120.403	
0.974122	121.694	
0.981446	123.782	
0.988771	126.592	
0.996095	130.016	
1.00342	133.93	
1.01074	138.2	
1.01807	142.526	
1.02539	145.893	
1.03272	146.222	
1.04004	142.776	
1.04736	137.581	
1.05469	132.396	
1.06201	127.893	
1.06934	124.311	
1.07666	121.847	
1.08399	120.852	
1.09131	122.075	
1.09863	127.128	
