f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	30.3612	
0.109863	32.6709	
0.117188	35.1419	
0.124512	37.7618	
0.131836	40.4641	
0.13916	43.1178	
0.146485	45.5319	
0.153809	47.4892	
0.161133	48.8128	
0.168457	49.4448	
0.175781	49.4742	
0.183106	49.0888	
0.19043	48.4929	
0.197754	47.8514	
0.205078	47.2715	
0.212403	46.8095	
0.219727	46.484	
0.227051	46.29	
0.234375	46.2097	
0.241699	46.2226	
0.249024	46.313	
0.256348	46.4752	
0.263672	46.7143	
0.270996	47.0411	
0.278321	47.4644	
0.285645	47.9844	
0.292969	48.5901	
0.300293	49.2616	
0.307617	49.9742	
0.314942	50.7036	
0.322266	51.4298	
0.32959	52.1404	
0.336914	52.8334	
0.344239	53.5175	
0.351563	54.2116	
0.358887	54.9413	
0.366211	55.7344	
0.373536	56.6159	
0.38086	57.6042	
0.388184	58.7086	
0.395508	59.93	
0.402832	61.2614	
0.410157	62.69	
0.417481	64.1982	
0.424805	65.7651	
0.432129	67.3687	
0.439454	68.9887	
0.446778	70.6085	
0.454102	72.2167	
0.461426	73.8033	
0.46875	75.3542	
0.476075	76.842	
0.483399	78.2211	
0.490723	79.4301	
0.498047	80.4068	
0.505372	81.1112	
0.512696	81.5436	
0.52002	81.7449	
0.527344	81.7806	
0.534669	81.7155	
0.541993	81.5889	
0.549317	81.3974	
0.556641	81.099	
0.563965	80.654	
0.57129	80.0744	
0.578614	79.4206	
0.585938	78.7573	
0.593262	78.1274	
0.600587	77.5572	
0.607911	77.0682	
0.615235	76.6825	
0.622559	76.4217	
0.629883	76.3027	
0.637208	76.3357	
0.644532	76.5245	
0.651856	76.8695	
0.65918	77.3718	
0.666505	78.0345	
0.673829	78.8607	
0.681153	79.8504	
0.688477	80.9958	
0.695801	82.2806	
0.703126	83.6812	
0.71045	85.1713	
0.717774	86.727	
0.725098	88.3291	
0.732423	89.96	
0.739747	91.5952	
0.747071	93.1925	
0.754395	94.6938	
0.76172	96.0505	
0.769044	97.2599	
0.776368	98.3756	
0.783692	99.4776	
0.791016	100.629	
0.798341	101.849	
0.805665	103.1	
0.812989	104.302	
0.820313	105.363	
0.827638	106.236	
0.834962	106.961	
0.842286	107.661	
0.84961	108.49	
0.856934	109.569	
0.864259	110.932	
0.871583	112.479	
0.878907	113.933	
0.886231	114.868	
0.893556	114.949	
0.90088	114.22	
0.908204	113.073	
0.915528	111.928	
0.922852	111.047	
0.930177	110.54	
0.937501	110.439	
0.944825	110.765	
0.952149	111.561	
0.959474	112.892	
0.966798	114.807	
0.974122	117.268	
0.981446	120.06	
0.988771	122.753	
0.996095	124.92	
1.00342	126.546	
1.01074	128.041	
1.01807	129.793	
1.02539	131.819	
1.03272	133.631	
1.04004	134.42	
1.04736	133.825	
1.05469	132.412	
1.06201	131.04	
1.06934	130.29	
1.07666	130.433	
1.08399	131.391	
1.09131	132.217	
1.09863	131.011	
