f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	29.5875	
0.109863	31.9111	
0.117188	34.3666	
0.124512	36.9412	
0.131836	39.572	
0.13916	42.1332	
0.146485	44.4414	
0.153809	46.2899	
0.161133	47.5139	
0.168457	48.064	
0.175781	48.0302	
0.183106	47.5941	
0.19043	46.9519	
0.197754	46.2613	
0.205078	45.6254	
0.212403	45.098	
0.219727	44.6974	
0.227051	44.419	
0.234375	44.2481	
0.241699	44.1687	
0.249024	44.1711	
0.256348	44.2564	
0.263672	44.4345	
0.270996	44.7194	
0.278321	45.1208	
0.285645	45.6391	
0.292969	46.2636	
0.300293	46.9751	
0.307617	47.7494	
0.314942	48.5617	
0.322266	49.3894	
0.32959	50.2161	
0.336914	51.0337	
0.344239	51.845	
0.351563	52.6637	
0.358887	53.5117	
0.366211	54.4151	
0.373536	55.3984	
0.38086	56.4801	
0.388184	57.6695	
0.395508	58.9669	
0.402832	60.3653	
0.410157	61.8525	
0.417481	63.4134	
0.424805	65.0306	
0.432129	66.6851	
0.439454	68.3576	
0.446778	70.0298	
0.454102	71.6859	
0.461426	73.3115	
0.46875	74.8884	
0.476075	76.3875	
0.483399	77.7634	
0.490723	78.9574	
0.498047	79.9124	
0.505372	80.5964	
0.512696	81.0188	
0.52002	81.2275	
0.527344	81.2883	
0.534669	81.254	
0.541993	81.1348	
0.549317	80.8816	
0.556641	80.4118	
0.563965	79.6917	
0.57129	78.7958	
0.578614	77.8567	
0.585938	76.9776	
0.593262	76.2073	
0.600587	75.5633	
0.607911	75.0544	
0.615235	74.6904	
0.622559	74.4815	
0.629883	74.4342	
0.637208	74.5496	
0.644532	74.8239	
0.651856	75.252	
0.65918	75.831	
0.666505	76.5605	
0.673829	77.4407	
0.681153	78.4677	
0.688477	79.63	
0.695801	80.9082	
0.703126	82.278	
0.71045	83.7162	
0.717774	85.2063	
0.725098	86.7405	
0.732423	88.3156	
0.739747	89.9224	
0.747071	91.533	
0.754395	93.0964	
0.76172	94.557	
0.769044	95.8882	
0.776368	97.1111	
0.783692	98.2763	
0.791016	99.429	
0.798341	100.586	
0.805665	101.732	
0.812989	102.837	
0.820313	103.881	
0.827638	104.879	
0.834962	105.895	
0.842286	107.017	
0.84961	108.305	
0.856934	109.731	
0.864259	111.128	
0.871583	112.18	
0.878907	112.556	
0.886231	112.136	
0.893556	111.126	
0.90088	109.893	
0.908204	108.766	
0.915528	107.956	
0.922852	107.578	
0.930177	107.689	
0.937501	108.312	
0.944825	109.454	
0.952149	111.102	
0.959474	113.207	
0.966798	115.636	
0.974122	118.105	
0.981446	120.176	
0.988771	121.469	
0.996095	121.996	
1.00342	122.152	
1.01074	122.353	
1.01807	122.823	
1.02539	123.573	
1.03272	124.444	
1.04004	125.132	
1.04736	125.278	
1.05469	124.677	
1.06201	123.467	
1.06934	122.065	
1.07666	120.969	
1.08399	120.696	
1.09131	121.913	
1.09863	125.665	
