f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	29.1181	
0.109863	31.3659	
0.117188	33.6454	
0.124512	35.9344	
0.131836	38.1859	
0.13916	40.3181	
0.146485	42.221	
0.153809	43.7766	
0.161133	44.8923	
0.168457	45.534	
0.175781	45.7389	
0.183106	45.6012	
0.19043	45.2375	
0.197754	44.7554	
0.205078	44.2351	
0.212403	43.726	
0.219727	43.2515	
0.227051	42.8178	
0.234375	42.4239	
0.241699	42.0713	
0.249024	41.77	
0.256348	41.5411	
0.263672	41.4121	
0.270996	41.4099	
0.278321	41.553	
0.285645	41.8479	
0.292969	42.2888	
0.300293	42.8606	
0.307617	43.5423	
0.314942	44.3101	
0.322266	45.14	
0.32959	46.0107	
0.336914	46.906	
0.344239	47.8173	
0.351563	48.7444	
0.358887	49.6952	
0.366211	50.6836	
0.373536	51.7258	
0.38086	52.8375	
0.388184	54.0312	
0.395508	55.315	
0.402832	56.6929	
0.410157	58.1648	
0.417481	59.7267	
0.424805	61.3699	
0.432129	63.0799	
0.439454	64.837	
0.446778	66.6184	
0.454102	68.4006	
0.461426	70.1605	
0.46875	71.8733	
0.476075	73.5078	
0.483399	75.022	
0.490723	76.3638	
0.498047	77.4819	
0.505372	78.3413	
0.512696	78.9379	
0.52002	79.2995	
0.527344	79.4735	
0.534669	79.5082	
0.541993	79.432	
0.549317	79.2415	
0.556641	78.9071	
0.563965	78.4078	
0.57129	77.7664	
0.578614	77.0417	
0.585938	76.2929	
0.593262	75.562	
0.600587	74.8785	
0.607911	74.268	
0.615235	73.7555	
0.622559	73.3634	
0.629883	73.1079	
0.637208	72.9968	
0.644532	73.031	
0.651856	73.2074	
0.65918	73.5221	
0.666505	73.9719	
0.673829	74.5534	
0.681153	75.2606	
0.688477	76.0832	
0.695801	77.0074	
0.703126	78.0185	
0.71045	79.1053	
0.717774	80.2635	
0.725098	81.4942	
0.732423	82.7987	
0.739747	84.1666	
0.747071	85.5613	
0.754395	86.9181	
0.76172	88.1658	
0.769044	89.2669	
0.776368	90.2397	
0.783692	91.1392	
0.791016	92.019	
0.798341	92.9062	
0.805665	93.7985	
0.812989	94.6768	
0.820313	95.5233	
0.827638	96.3386	
0.834962	97.1442	
0.842286	97.9682	
0.84961	98.8175	
0.856934	99.65	
0.864259	100.366	
0.871583	100.833	
0.878907	100.953	
0.886231	100.718	
0.893556	100.224	
0.90088	99.6168	
0.908204	99.0396	
0.915528	98.5998	
0.922852	98.3676	
0.930177	98.3838	
0.937501	98.6685	
0.944825	99.2267	
0.952149	100.051	
0.959474	101.117	
0.966798	102.378	
0.974122	103.76	
0.981446	105.157	
0.988771	106.464	
0.996095	107.615	
1.00342	108.616	
1.01074	109.541	
1.01807	110.494	
1.02539	111.572	
1.03272	112.845	
1.04004	114.343	
1.04736	116.029	
1.05469	117.751	
1.06201	119.196	
1.06934	120.004	
1.07666	120.161	
1.08399	120.326	
1.09131	121.562	
1.09863	123.724	
