# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1 waveforms. Timestamp: 2019-11-05T10:54:03
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-28.59528693
0.00732601	-21.20055421
0.01465201	-18.51636105
0.02197802	-20.34210961
0.02930403	-29.83622054
0.03663004	-23.92471977
0.04395604	-17.26929449
0.05128205	-14.90288499
0.05860806	-16.02502082
0.06593407	-14.15190281
0.07326007	-9.35255547
0.08058608	-10.98111339
0.08791209	-16.95042156
0.09523810	-7.20097282
0.10256410	-6.85187298
0.10989011	-14.31171544
0.11721612	-5.24611358
0.12454212	-2.58206014
0.13186813	-6.22890263
0.13919414	-7.95618832
0.14652015	-4.00688026
0.15384615	-4.88512717
0.16117216	-3.58481314
0.16849817	-0.85696694
0.17582418	-1.93099041
0.18315018	-5.65255433
0.19047619	-3.13345878
0.19780220	-1.01144145
0.20512821	-1.49817804
0.21245421	-2.16040426
0.21978022	-1.60178438
0.22710623	-1.67634323
0.23443223	-2.20211469
0.24175824	-1.12092202
0.24908425	0.00000000
0.25641026	-0.57881317
0.26373626	-1.99434302
0.27106227	-1.94468102
0.27838828	-1.53840859
0.28571429	-1.60741031
0.29304029	-1.00247045
0.30036630	-0.60714759
0.30769231	-1.68260424
0.31501832	-2.75344381
0.32234432	-1.72771880
0.32967033	-1.19328370
0.33699634	-1.81205676
0.34432234	-2.01665203
0.35164835	-1.98126008
0.35897436	-2.39104393
0.36630037	-2.28537161
0.37362637	-2.08010300
0.38095238	-2.33800776
0.38827839	-2.50108870
0.39560440	-2.83799320
0.40293040	-3.25016976
0.41025641	-3.16093772
0.41758242	-3.40782852
0.42490843	-4.12971602
0.43223443	-4.58075428
0.43956044	-4.92212150
0.44688645	-5.18128958
0.45421245	-5.30088710
0.46153846	-5.78670056
0.46886447	-6.64393187
0.47619048	-7.15025062
0.48351648	-7.07983330
0.49084249	-7.37063308
0.49816850	-8.19570390
0.50549451	-8.56916552
0.51282051	-8.72566559
0.52014652	-9.30580955
0.52747253	-9.91833839
0.53479854	-10.30514007
0.54212454	-10.62162516
0.54945055	-12.06250191
0.55677656	-14.90181971
0.56410256	-13.63176948
0.57142857	-11.86088865
0.57875458	-12.54605273
0.58608059	-12.92727819
0.59340659	-12.47405209
0.60073260	-13.08898042
0.60805861	-13.57839982
0.61538462	-13.78020237
0.62271062	-14.44305423
0.63003663	-14.32869848
0.63736264	-14.34883021
0.64468865	-15.15355059
0.65201465	-15.42715683
0.65934066	-15.81401111
0.66666667	-16.75998825
0.67399267	-17.07342901
0.68131868	-17.56930919
0.68864469	-18.57939207
0.69597070	-19.21575377
0.70329670	-19.84629665
0.71062271	-20.28192746
0.71794872	-20.65995985
0.72527473	-21.64296505
0.73260073	-22.30387865
0.73992674	-23.50514242
0.74725275	-26.30735283
0.75457876	-27.01613702
0.76190476	-26.35599356
0.76923077	-26.84011538
0.77655678	-27.33159301
0.78388278	-28.49998020
0.79120879	-29.55714197
0.79853480	-29.54545110
0.80586081	-31.04059001
0.81318681	-32.38528314
0.82051282	-30.68540814
0.82783883	-30.26918368
0.83516484	-30.49358405
0.84249084	-31.46463557
0.84981685	-35.00528795
0.85714286	-38.02299803
