# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-02T17:49:49
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-17.66085397
0.00732601	-15.25376785
0.01465201	-9.65663055
0.02197802	-8.60205522
0.02930403	-16.86617166
0.03663004	-12.53770487
0.04395604	-5.13072612
0.05128205	-1.85103683
0.05860806	-2.61519077
0.06593407	-3.64618761
0.07326007	0.00000000
0.08058608	-1.09328148
0.08791209	-11.27721233
0.09523810	-6.81606228
0.10256410	-3.84515979
0.10989011	-6.88851322
0.11721612	-9.12523405
0.12454213	-5.21659310
0.13186813	-5.88787096
0.13919414	-13.97570580
0.14652015	-8.64828205
0.15384616	-8.01107718
0.16117216	-20.50481502
0.16849817	-8.56835581
0.17582418	-6.11582456
0.18315018	-9.82704968
0.19047619	-8.48770924
0.19780220	-5.78378747
0.20512821	-6.73496056
0.21245421	-8.85049980
0.21978022	-6.72732102
0.22710623	-5.46155808
0.23443224	-6.97730510
0.24175824	-7.34762434
0.24908425	-6.14000267
0.25641026	-6.69403801
0.26373627	-7.03780766
0.27106227	-5.99919208
0.27838828	-5.33051221
0.28571429	-5.81001973
0.29304030	-6.16591238
0.30036630	-5.15062188
0.30769231	-5.38705849
0.31501832	-6.55798601
0.32234433	-5.50775102
0.32967033	-5.15457845
0.33699634	-6.85794365
0.34432235	-7.19743433
0.35164835	-6.25372042
0.35897436	-7.15394135
0.36630037	-8.16850201
0.37362638	-8.21331033
0.38095238	-9.33142751
0.38827839	-10.39502374
0.39560440	-10.85199425
0.40293041	-11.98591519
0.41025641	-12.48620437
0.41758242	-12.98858446
0.42490843	-14.04596419
0.43223444	-14.53341479
0.43956044	-15.50906623
0.44688645	-16.33270363
0.45421246	-16.35991815
0.46153847	-17.05371157
0.46886447	-17.92418178
0.47619048	-18.34976092
0.48351649	-19.13428524
0.49084249	-20.01762134
0.49816850	-21.06392074
0.50549451	-22.20997687
0.51282052	-22.03203474
0.52014652	-21.90459032
0.52747253	-22.61314446
0.53479854	-22.46393093
0.54212455	-22.08614396
0.54945055	-24.21534004
0.55677656	-29.60418522
0.56410257	-26.53790277
0.57142858	-23.67540377
0.57875458	-23.48096552
0.58608059	-23.47814860
0.59340660	-22.73596698
0.60073261	-22.12802820
0.60805861	-21.60453302
0.61538462	-21.19583503
0.62271063	-20.93983897
0.63003664	-20.49325684
0.63736264	-20.60380660
0.64468865	-21.02147358
0.65201466	-20.85725215
0.65934066	-21.31738598
0.66666667	-22.00238829
0.67399268	-21.95735811
0.68131869	-23.10209227
0.68864469	-24.79221075
0.69597070	-25.11835680
0.70329671	-26.38479138
0.71062272	-27.70578219
0.71794872	-28.10408064
0.72527473	-30.13415708
0.73260074	-31.48617517
0.73992675	-31.70460631
0.74725275	-35.26418120
0.75457876	-37.42558999
0.76190477	-35.51661559
0.76923078	-35.69184593
0.77655678	-35.16654789
0.78388279	-34.97329245
0.79120880	-35.74424923
0.79853481	-37.74981973
0.80586081	-41.18672939
0.81318682	-41.55870758
0.82051283	-42.79483545
0.82783883	-42.16439236
0.83516484	-39.85292305
0.84249085	-41.81080224
0.84981686	-42.99597697
