f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	16.0749	
0.292969	16.5434	
0.351563	17.627	
0.410157	19.3158	
0.46875	21.5498	
0.527344	24.054	
0.585938	26.503	
0.644532	29.2497	
0.703126	33.0099	
0.76172	37.7089	
0.820313	41.8235	
0.878907	43.0362	
0.937501	41.5366	
0.996095	39.7039	
1.05469	39.1583	
