f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	14.5354	
0.292969	14.6893	
0.351563	15.5687	
0.410157	17.1506	
0.46875	19.2521	
0.527344	21.4615	
0.585938	23.4242	
0.644532	25.4447	
0.703126	28.0295	
0.76172	31.0108	
0.820313	33.5417	
0.878907	34.7619	
0.937501	34.7584	
0.996095	34.5525	
1.05469	35.1688	
