# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-02T20:24:56
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-44.96948958
0.00732601	-26.93962174
0.01465201	-19.39774989
0.02197802	-18.35598061
0.02930403	-25.42104045
0.03663004	-23.57170007
0.04395604	-16.33332720
0.05128205	-12.75599085
0.05860806	-13.64271235
0.06593407	-14.60993728
0.07326007	-9.65689554
0.08058608	-9.85440476
0.08791209	-16.99258753
0.09523810	-13.49910550
0.10256410	-10.82751809
0.10989011	-16.06458965
0.11721612	-15.40183811
0.12454213	-8.44541868
0.13186813	-8.00738144
0.13919414	-9.63523265
0.14652015	-8.89314717
0.15384616	-9.87719352
0.16117216	-13.66334042
0.16849817	-11.25910482
0.17582418	-9.01381034
0.18315018	-10.13460102
0.19047619	-7.09063953
0.19780220	-3.82752717
0.20512821	-4.73804127
0.21245421	-8.09233185
0.21978022	-6.44355519
0.22710623	-5.66449918
0.23443224	-6.85791589
0.24175824	-5.13560961
0.24908425	-2.69849372
0.25641026	-2.30824926
0.26373627	-2.91660599
0.27106227	-2.14373259
0.27838828	-1.72758320
0.28571429	-2.42882608
0.29304030	-1.57781234
0.30036630	-0.35367241
0.30769231	-0.59907524
0.31501832	-0.84217512
0.32234433	-0.00222407
0.32967033	0.00000000
0.33699634	-1.05712189
0.34432235	-1.33780971
0.35164835	-1.28342919
0.35897436	-1.69634187
0.36630037	-1.62981459
0.37362638	-1.84716586
0.38095238	-2.63525165
0.38827839	-3.02213654
0.39560440	-3.74437578
0.40293041	-4.67055074
0.41025641	-4.39969742
0.41758242	-4.12314181
0.42490843	-4.28273456
0.43223444	-4.51154169
0.43956044	-5.32816081
0.44688645	-6.35977780
0.45421246	-6.66444835
0.46153847	-6.73292043
0.46886447	-6.70257813
0.47619048	-6.46681118
0.48351649	-6.30047742
0.49084250	-6.70704512
0.49816850	-7.68584631
0.50549451	-8.02406960
0.51282052	-8.05099700
0.52014652	-8.32296846
0.52747253	-8.27770797
0.53479854	-8.14082756
0.54212455	-8.11286644
0.54945055	-10.08642994
0.55677656	-16.18608153
0.56410257	-11.89780331
0.57142858	-8.82452702
0.57875458	-9.00430371
0.58608059	-8.78839531
0.59340660	-8.30835049
0.60073261	-8.61895877
0.60805861	-8.52972208
0.61538462	-8.59250175
0.62271063	-9.12011941
0.63003664	-8.98687766
0.63736264	-8.98737279
0.64468865	-9.48635214
0.65201466	-9.53928960
0.65934067	-9.76444367
0.66666667	-10.44348573
0.67399268	-10.76122860
0.68131869	-11.10727107
0.68864469	-11.71891112
0.69597070	-12.17660811
0.70329671	-12.76121972
0.71062272	-13.47462419
0.71794872	-14.06245391
0.72527473	-14.90216273
0.73260074	-15.53546961
0.73992675	-16.19803146
0.74725275	-19.24286127
0.75457876	-22.00591605
0.76190477	-18.84371762
0.76923078	-18.37536897
0.77655678	-19.08680336
0.78388279	-19.14877148
0.79120880	-19.86197501
0.79853481	-20.27751645
0.80586081	-20.59266335
0.81318682	-21.11692120
0.82051283	-21.09257320
0.82783884	-21.37138313
0.83516484	-21.57347062
0.84249085	-21.80390758
0.84981686	-22.23383432
0.85714287	-22.35559465
0.86446887	-22.78867548
0.87179488	-23.12946467
0.87912089	-23.28565655
0.88644689	-23.72575223
0.89377290	-23.84433007
0.90109891	-24.01117202
0.90842492	-24.42821050
0.91575092	-24.70818266
0.92307693	-24.91632163
0.93040294	-24.82892244
0.93772895	-24.99595323
0.94505495	-25.51640388
0.95238096	-25.66781633
0.95970697	-26.33484732
0.96703298	-27.14438521
0.97435898	-27.20199312
0.98168499	-29.03007178
0.98901100	-31.86200629
0.99633701	-30.18586732
1.00366301	-29.42192148
1.01098902	-29.97505550
1.01831503	-30.39500864
1.02564104	-31.07763848
1.03296704	-31.59483320
1.04029305	-32.07704753
1.04761906	-32.81195875
1.05494506	-33.42560165
1.06227107	-33.97851158
1.06959708	-34.65854241
1.07692309	-35.43768196
1.08424909	-36.74463999
1.09157510	-41.59942543
1.09890111	-58.39741124
1.10622712	-45.26931840
1.11355312	-46.23708044
1.12087913	-42.33067466
1.12820514	-39.85405109
1.13553115	-40.35889886
1.14285715	-41.26650089
1.15018316	-44.02511209
1.15750917	-50.66915251
1.16483518	-65.80646271
1.17216118	-48.11284371
1.17948719	-43.26358976
1.18681320	-43.09185247
1.19413921	-43.39652469
1.20146521	-45.06201426
1.20879122	-53.23457434
1.21611723	-47.40036273
1.22344323	-46.89690977
1.23076924	-53.81482122
1.23809525	-47.55725048
1.24542126	-46.53060093
1.25274726	-47.51598290
1.26007327	-46.66195622
1.26739928	-46.90996205
1.27472529	-47.31147476
1.28205129	-47.90692880
1.28937730	-48.83805366
1.29670331	-48.60156217
1.30402932	-48.95285353
1.31135532	-49.77589371
1.31868133	-50.50220744
1.32600734	-51.37427889
1.33333335	-51.60193543
1.34065935	-52.04795338
1.34798536	-52.99942319
1.35531137	-53.43691402
1.36263738	-53.98186915
1.36996338	-55.09650682
1.37728939	-56.03941459
1.38461540	-56.85033472
1.39194140	-58.11158280
1.39926741	-59.50614209
1.40659342	-62.48576277
1.41391943	-76.38156995
1.42124543	-62.45266097
1.42857144	-58.40497824
1.43589745	-58.65270900
1.44322346	-59.57016098
1.45054946	-59.98722246
1.45787547	-61.52730580
1.46520148	-63.22324478
1.47252749	-63.62847677
1.47985349	-63.38527234
1.48717950	-63.70212037
1.49450551	-64.20360757
1.50183152	-63.70356419
1.50915752	-64.04499180
1.51648353	-66.18455205
1.52380954	-65.94149135
1.53113555	-65.15137801
1.53846155	-68.03472296
1.54578756	-66.66238909
1.55311357	-64.77301158
1.56043957	-67.54333099
1.56776558	-70.47889606
1.57509159	-68.61850805
1.58241760	-68.90391893
1.58974360	-70.79760887
1.59706961	-70.57360890
1.60439562	-70.42455712
1.61172163	-73.63638647
1.61904763	-78.54558903
1.62637364	-71.85719343
1.63369965	-70.48323904
1.64102566	-74.04879713
1.64835166	-80.67839370
1.65567767	-91.33875297
1.66300368	-82.93074830
1.67032969	-78.36075360
1.67765569	-82.63995400
1.68498170	-76.35877817
1.69230771	-74.60684409
1.69963372	-82.05672871
1.70695972	-82.20400852
1.71428573	-74.91172498
1.72161174	-72.56669988
1.72893774	-74.93731119
1.73626375	-79.40089454
1.74358976	-78.15589104
1.75091577	-82.75770032
1.75824177	-79.66153021
1.76556778	-75.18795459
1.77289379	-77.31946279
1.78021980	-90.29077947
1.78754580	-81.33100835
1.79487181	-80.23536026
1.80219782	-86.29009688
1.80952383	-79.67094322
1.81684983	-71.93877758
1.82417584	-72.87485262
1.83150185	-77.86578686
1.83882786	-76.33608876
1.84615386	-79.17092365
1.85347987	-80.87152060
1.86080588	-74.77477072
1.86813189	-76.81544713
1.87545789	-89.52409254
1.88278390	-82.38990250
1.89010991	-79.35577972
1.89743591	-73.67300816
1.90476192	-76.66588903
1.91208793	-70.94553723
1.91941394	-73.85483118
1.92673994	-82.55233835
1.93406595	-74.63332027
1.94139196	-78.28678850
1.94871797	-82.63073959
1.95604397	-80.49776525
1.96336998	-82.62767927
1.97069599	-74.02948908
1.97802200	-74.30987663
1.98534800	-73.71919747
1.99267401	-75.40669092
2.00000002	-75.76201990
2.00732603	-76.97311756
2.01465203	-77.41485435
2.02197804	-74.76878143
2.02930405	-74.60730175
2.03663006	-75.15350281
2.04395606	-80.35529674
2.05128207	-81.23996518
2.05860808	-76.74998642
2.06593408	-86.49274495
2.07326009	-73.02249488
2.08058610	-74.39599098
2.08791211	-78.98903208
2.09523811	-69.91988988
2.10256412	-70.39894540
2.10989013	-82.36018375
2.11721614	-73.74627304
2.12454214	-72.21905874
2.13186815	-84.73076367
2.13919416	-81.63181326
2.14652017	-77.05936239
2.15384617	-76.42613505
2.16117218	-82.98739141
2.16849819	-71.79795395
2.17582420	-75.50733546
2.18315020	-93.74050795
2.19047621	-88.73396138
2.19780222	-86.51890427
2.20512823	-83.49298363
2.21245423	-75.01643685
2.21978024	-77.53889997
2.22710625	-93.30087890
2.23443225	-81.63417147
2.24175826	-87.07007765
2.24908427	-86.26947889
2.25641028	-79.83299230
