# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-03T12:40:48
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-15.98111139
0.00732601	-13.50380449
0.01465201	-5.58767011
0.02197802	-5.48755454
0.02930403	-14.96554444
0.03663004	-14.91645370
0.04395604	-10.50735499
0.05128205	-7.42357581
0.05860806	-7.65265866
0.06593407	-5.74706947
0.07326007	-2.53687051
0.08058608	-4.27677408
0.08791209	-12.29961892
0.09523810	-5.65493516
0.10256410	-3.23306883
0.10989011	-6.82288792
0.11721612	-8.11531381
0.12454213	-2.34921497
0.13186813	-3.03986772
0.13919414	-6.80620509
0.14652015	-3.82614103
0.15384616	-3.14788256
0.16117216	-5.73598193
0.16849817	-6.95260333
0.17582418	-2.84506203
0.18315018	-2.99901209
0.19047619	-8.92908784
0.19780220	-1.75793611
0.20512821	0.00000000
0.21245421	-5.91125541
0.21978022	-4.76693376
0.22710623	-0.21652316
0.23443224	-2.67604134
0.24175824	-8.27097504
0.24908425	-1.40318066
0.25641026	-1.00612294
0.26373627	-5.52576418
0.27106227	-3.82173618
0.27838828	-1.65271310
0.28571429	-3.58895025
0.29304030	-5.63451041
0.30036630	-2.16717498
0.30769231	-1.95221775
0.31501832	-5.57097647
0.32234433	-2.93618746
0.32967033	-1.58545471
0.33699634	-3.91468488
0.34432235	-2.30148634
0.35164835	-0.94156114
0.35897436	-2.57754120
0.36630037	-2.30483825
0.37362638	-1.07385929
0.38095238	-2.11402965
0.38827839	-2.76559893
0.39560440	-2.31298640
0.40293041	-3.33381778
0.41025641	-4.49437056
0.41758242	-4.58067703
0.42490843	-5.15154234
0.43223444	-5.54535379
0.43956044	-6.24778643
0.44688645	-6.97043796
0.45421246	-6.56614939
0.46153847	-7.36255464
0.46886447	-8.24004631
0.47619048	-7.96274471
0.48351649	-8.13420229
0.49084250	-8.46722586
0.49816850	-9.04919635
0.50549451	-8.97439300
0.51282052	-9.06282284
0.52014652	-10.04406199
0.52747253	-9.93936015
0.53479854	-10.35023595
0.54212455	-11.36042913
0.54945055	-13.01633479
0.55677656	-18.88481595
0.56410257	-14.56437627
0.57142858	-11.08252837
0.57875458	-11.55934115
0.58608059	-11.71593983
0.59340660	-11.25949996
0.60073261	-11.74555014
0.60805861	-11.58540466
0.61538462	-11.54747777
0.62271063	-12.03089829
0.63003664	-11.48676988
0.63736264	-11.42490485
0.64468865	-12.02239251
0.65201466	-11.74232063
0.65934067	-12.05683918
0.66666667	-12.88003974
0.67399268	-13.00198456
0.68131869	-13.42577744
0.68864469	-13.82937315
0.69597070	-14.17711575
0.70329671	-15.14322779
0.71062272	-15.80735079
0.71794872	-16.06042915
0.72527473	-16.80710106
0.73260074	-17.56407857
0.73992675	-18.39339247
0.74725275	-21.76414623
0.75457876	-25.05476092
0.76190477	-21.36867685
0.76923078	-21.24771939
0.77655678	-22.53668944
0.78388279	-22.83775575
0.79120880	-23.95352909
0.79853481	-24.35906854
0.80586081	-24.93680799
0.81318682	-26.34092888
0.82051283	-26.82973303
0.82783884	-27.64471385
0.83516484	-28.14287568
0.84249085	-28.10406661
0.84981686	-28.60434737
0.85714286	-29.61103829
0.86446887	-30.35294977
0.87179488	-30.42890777
0.87912089	-31.53339876
0.88644689	-32.71783782
0.89377290	-32.57296871
0.90109891	-32.60318810
0.90842492	-32.52064410
0.91575092	-32.51908765
0.92307693	-32.46587623
0.93040294	-32.36359258
0.93772895	-32.50475694
0.94505495	-33.07479191
0.95238096	-33.86442615
0.95970697	-34.01615912
0.96703298	-34.76631739
0.97435898	-36.31132147
0.98168499	-37.74929610
0.98901100	-39.41445214
0.99633701	-39.16955496
1.00366301	-37.86669226
1.01098902	-37.57741507
1.01831503	-38.68232949
1.02564103	-38.86061877
1.03296704	-38.37627468
1.04029305	-41.19519059
1.04761906	-43.83370146
1.05494506	-42.60234965
1.06227107	-45.37973273
1.06959708	-47.30952182
1.07692309	-44.92727604
1.08424909	-47.44206200
1.09157510	-61.92565828
1.09890111	-54.74829790
1.10622712	-52.03793337
1.11355312	-52.00937164
1.12087913	-57.48704983
1.12820514	-57.87820688
1.13553115	-52.40588697
1.14285715	-56.59955165
1.15018316	-62.06346516
1.15750917	-60.83633618
1.16483518	-53.85789486
1.17216118	-59.77405069
1.17948719	-56.91953757
1.18681320	-63.08311035
1.19413920	-57.30073790
1.20146521	-69.03824309
1.20879122	-54.73832444
1.21611723	-54.07480868
1.22344323	-57.38692097
1.23076924	-55.96682148
1.23809525	-62.67826719
1.24542126	-75.00107960
1.25274726	-64.38421740
1.26007327	-62.29099826
1.26739928	-63.41314581
1.27472529	-56.21933124
1.28205129	-57.13527879
1.28937730	-72.99565191
1.29670331	-55.03084827
1.30402932	-54.49632682
1.31135532	-59.71439441
1.31868133	-63.25775511
1.32600734	-62.09660602
1.33333335	-59.48243751
1.34065935	-59.12967836
1.34798536	-61.82153150
1.35531137	-61.11098135
1.36263737	-66.65228491
1.36996338	-58.76560143
1.37728939	-60.91004249
1.38461540	-77.52631494
1.39194140	-63.42966625
1.39926741	-60.90500330
1.40659342	-65.40522159
1.41391943	-69.08720226
1.42124543	-70.26982671
1.42857144	-66.61907745
1.43589745	-75.15639263
1.44322346	-61.42132921
1.45054946	-60.61084633
1.45787547	-68.76242533
1.46520148	-63.57239443
1.47252749	-56.88182220
1.47985349	-60.19259133
1.48717950	-55.98983333
1.49450551	-53.71155390
1.50183152	-58.07044748
1.50915752	-62.96050548
1.51648353	-70.20145419
1.52380954	-65.46527658
1.53113554	-59.69630672
1.53846155	-62.04884698
1.54578756	-62.50640297
1.55311357	-55.44192441
1.56043957	-51.70717537
1.56776558	-54.81836414
1.57509159	-89.63517558
1.58241760	-61.01490317
1.58974360	-56.13849062
1.59706961	-54.30442810
1.60439562	-58.44117609
1.61172163	-62.36787519
1.61904763	-90.24883833
1.62637364	-66.08370960
1.63369965	-60.92739977
1.64102566	-57.45798454
1.64835166	-70.53056459
1.65567767	-63.32645755
1.66300368	-77.58309813
1.67032969	-65.25416231
1.67765569	-63.72604532
1.68498170	-56.21141395
1.69230771	-60.33595250
1.69963371	-63.80403511
1.70695972	-72.62961084
1.71428573	-59.49847336
1.72161174	-62.07764400
1.72893774	-68.55373505
1.73626375	-66.28421580
1.74358976	-63.94939920
1.75091577	-60.62202106
1.75824177	-87.98976648
1.76556778	-61.38932410
1.77289379	-64.77734515
1.78021980	-66.58815503
1.78754580	-70.19690220
1.79487181	-60.42456817
1.80219782	-61.01699795
1.80952383	-76.64199379
1.81684983	-69.71676350
1.82417584	-69.43992498
1.83150185	-64.01497470
1.83882786	-69.47632353
1.84615386	-65.59631198
1.85347987	-69.73707043
1.86080588	-70.31278043
1.86813188	-61.66746355
1.87545789	-59.89336252
1.88278390	-63.02479044
1.89010991	-63.89594296
1.89743591	-71.77090733
1.90476192	-72.04580000
1.91208793	-63.90261662
1.91941394	-58.74062570
1.92673994	-62.08879786
1.93406595	-62.50437339
1.94139196	-58.99645954
1.94871797	-59.01252204
1.95604397	-63.22794445
1.96336998	-67.98964190
1.97069599	-63.33665511
1.97802200	-63.19766189
1.98534800	-62.01352567
1.99267401	-60.30496700
2.00000002	-61.85660969
2.00732603	-69.72814594
2.01465203	-65.12115091
2.02197804	-64.01005171
2.02930405	-82.61964260
2.03663005	-67.49966643
2.04395606	-62.03112589
2.05128207	-59.28344257
2.05860808	-65.29433315
2.06593408	-67.06284309
2.07326009	-63.72057276
2.08058610	-66.51441286
2.08791211	-66.94163895
2.09523811	-67.73311623
2.10256412	-64.89426335
2.10989013	-63.21244963
2.11721614	-69.37748366
2.12454214	-64.92336614
2.13186815	-58.60228648
2.13919416	-62.15769178
2.14652017	-70.68131069
2.15384617	-62.02333637
2.16117218	-71.96417385
2.16849819	-64.54102077
2.17582420	-65.08985230
2.18315020	-69.39039036
2.19047621	-69.15844833
2.19780222	-68.69391800
2.20512822	-60.56568410
2.21245423	-63.54630594
2.21978024	-71.62170911
2.22710625	-65.52130391
2.23443225	-67.34938861
2.24175826	-70.48680047
2.24908427	-68.10526985
2.25641028	-63.80382187
2.26373628	-60.18292253
2.27106229	-60.28455947
2.27838830	-64.89155758
2.28571431	-61.97045283
2.29304031	-67.62074878
2.30036632	-62.46304679
2.30769233	-61.25948859
2.31501834	-75.92349098
2.32234434	-71.72957923
2.32967035	-67.03531509
2.33699636	-64.62539470
2.34432237	-73.80974685
2.35164837	-64.68641622
2.35897438	-73.35640563
2.36630039	-66.08981232
2.37362639	-60.92388192
2.38095240	-64.92534103
2.38827841	-68.43347280
2.39560442	-60.51342786
2.40293042	-61.32483599
2.41025643	-66.26957888
2.41758244	-61.17488146
2.42490845	-60.92472654
2.43223445	-66.64903240
2.43956046	-65.24347333
2.44688647	-71.85953938
2.45421248	-77.20067100
2.46153848	-68.88834916
2.46886449	-74.86122131
2.47619050	-67.23132742
2.48351651	-79.09318317
2.49084251	-62.96900000
2.49816852	-62.29026295
2.50549453	-58.67411961
2.51282054	-65.66070068
2.52014654	-61.30789244
2.52747255	-62.57656502
2.53479856	-64.16545371
2.54212457	-58.47661158
2.54945057	-64.26074150
2.55677658	-77.83193947
2.56410259	-66.34873838
2.57142859	-65.20626706
2.57875460	-65.34348072
2.58608061	-65.36411887
2.59340662	-78.72907302
2.60073262	-64.22475084
2.60805863	-63.67254689
2.61538464	-64.23245842
2.62271065	-61.49598519
2.63003665	-72.00127002
2.63736266	-64.55201779
2.64468867	-68.28529999
2.65201468	-64.71713778
2.65934068	-66.74006858
2.66666669	-71.94388214
2.67399270	-66.40144008
2.68131871	-64.58230872
2.68864471	-64.43463167
2.69597072	-91.75171868
2.70329673	-64.29172786
2.71062274	-60.57812129
2.71794874	-60.34086335
2.72527475	-64.54663953
2.73260076	-74.73087535
2.73992676	-69.72735734
2.74725277	-61.85933374
2.75457878	-60.29002260
2.76190479	-62.88519892
2.76923079	-65.46958307
2.77655680	-68.48061601
2.78388281	-61.54051393
2.79120882	-59.86890667
2.79853482	-59.64038407
2.80586083	-62.08632361
2.81318684	-67.36572105
2.82051285	-73.01424658
2.82783885	-61.95679098
2.83516486	-58.23322805
2.84249087	-61.43739465
2.84981688	-68.31577723
2.85714288	-60.62260859
2.86446889	-58.55012627
2.87179490	-65.01877081
2.87912091	-66.92554533
2.88644691	-62.56018334
2.89377292	-58.08550354
2.90109893	-64.25321169
2.90842493	-66.10903194
2.91575094	-65.00391192
2.92307695	-65.03757211
2.93040296	-57.07000075
2.93772896	-59.60788665
2.94505497	-68.16956643
2.95238098	-56.77765044
