f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	12.6911	
0.292969	14.8219	
0.351563	17.8296	
0.410157	21.5834	
0.46875	25.7711	
0.527344	29.9473	
0.585938	33.7471	
0.644532	37.2061	
0.703126	40.6512	
0.76172	44.3031	
0.820313	48.1142	
0.878907	51.7852	
0.937501	55.0807	
0.996095	58.2167	
1.05469	61.6961	
