f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	10.7114	
0.292969	12.0687	
0.351563	14.1703	
0.410157	16.9497	
0.46875	20.1761	
0.527344	23.4501	
0.585938	26.428	
0.644532	29.2657	
0.703126	32.4335	
0.76172	36.1737	
0.820313	40.3753	
0.878907	44.5522	
0.937501	48.1262	
0.996095	51.1905	
1.05469	54.4534	
