f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.234375	12.0377	
0.292969	13.9041	
0.351563	16.5913	
0.410157	19.9971	
0.46875	23.8594	
0.527344	27.7787	
0.585938	31.4014	
0.644532	34.7574	
0.703126	38.1484	
0.76172	41.7295	
0.820313	45.3862	
0.878907	48.7923	
0.937501	51.7189	
0.996095	54.3923	
1.05469	57.3382	
