f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.104365	
0.0585938	0.358028	
0.117188	0.638345	
0.175781	0.746959	
0.234375	0.763	
0.292969	0.727798	
0.351563	0.664523	
0.410157	0.589476	
0.46875	0.526467	
0.527344	0.503831	
0.585938	0.53125	
0.644532	0.584514	
0.703126	0.614592	
0.76172	0.568412	
0.820313	0.411062	
0.878907	0.164107	
0.937501	-0.0571476	
0.996095	-0.10694	
1.05469	0.0480408	
1.11328	0.160567	
1.17188	-0.503263	
1.23047	-2.95937	
1.28906	-6.96218	
1.34766	-10.9005	
1.40625	-17.759	
1.46485	-22.7303	
