f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.985946	
0.0585938	1.00256	
0.117188	1.06421	
0.175781	1.08954	
0.234375	1.07225	
0.292969	1.03183	
0.351563	0.979556	
0.410157	0.919139	
0.46875	0.860024	
0.527344	0.819984	
0.585938	0.808114	
0.644532	0.810304	
0.703126	0.792995	
0.76172	0.713252	
0.820313	0.526032	
0.878907	0.211759	
0.937501	-0.166667	
0.996095	-0.469786	
1.05469	-0.551768	
1.11328	-0.239795	
1.17188	0.685007	
1.23047	2.54744	
1.28906	5.70952	
1.34766	9.20446	
1.40625	12.3091	
1.46485	2.72645	
