f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-27.5258	
0.0585938	-14.7566	
0.117188	-4.90308	
0.175781	-0.834996	
0.234375	0.442281	
0.292969	0.618251	
0.351563	0.552327	
0.410157	0.489472	
0.46875	0.424527	
0.527344	0.373547	
0.585938	0.382381	
0.644532	0.424622	
0.703126	0.429304	
0.76172	0.377806	
0.820313	0.272388	
0.878907	0.0646913	
0.937501	-0.208122	
0.996095	-0.312538	
1.05469	-0.224634	
1.11328	-0.402952	
1.17188	-0.707673	
1.23047	-0.384155	
1.28906	-2.18566	
1.34766	-5.82482	
1.40625	-7.15618	
1.46485	-13.8378	
