f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.111084	
0.0585938	0.600768	
0.117188	0.839324	
0.175781	0.918015	
0.234375	0.93374	
0.292969	0.91564	
0.351563	0.877798	
0.410157	0.832392	
0.46875	0.798605	
0.527344	0.798841	
0.585938	0.839772	
0.644532	0.898665	
0.703126	0.930707	
0.76172	0.890872	
0.820313	0.758646	
0.878907	0.565398	
0.937501	0.396746	
0.996095	0.299737	
1.05469	0.159636	
1.11328	-0.379593	
1.17188	-1.79991	
1.23047	-3.92827	
1.28906	-4.43362	
1.34766	-0.652511	
1.40625	2.70918	
1.46485	-3.45051	
