f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-32.9639	
0.0585938	-18.6744	
0.117188	-7.00322	
0.175781	-2.02591	
0.234375	-0.430897	
0.292969	-0.193267	
0.351563	-0.256036	
0.410157	-0.314646	
0.46875	-0.375809	
0.527344	-0.421893	
0.585938	-0.397174	
0.644532	-0.331283	
0.703126	-0.30349	
0.76172	-0.321206	
0.820313	-0.360683	
0.878907	-0.468464	
0.937501	-0.610419	
0.996095	-0.522192	
1.05469	-0.198443	
1.11328	-0.339635	
1.17188	-1.0784	
1.23047	-1.40331	
1.28906	-2.34654	
1.34766	-2.50928	
1.40625	4.20152	
1.46485	11.2958	
