f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-21.8003	
0.0585938	-11.1197	
0.117188	-3.46257	
0.175781	-0.415322	
0.234375	0.520618	
0.292969	0.636235	
0.351563	0.570499	
0.410157	0.505013	
0.46875	0.439714	
0.527344	0.392104	
0.585938	0.398052	
0.644532	0.432814	
0.703126	0.434222	
0.76172	0.381002	
0.820313	0.276826	
0.878907	0.104995	
0.937501	-0.0719587	
0.996095	-0.0582527	
1.05469	0.131044	
1.11328	-0.0578561	
1.17188	-1.12351	
1.23047	-3.1128	
1.28906	-6.55745	
1.34766	-9.46316	
1.40625	-9.11289	
1.46485	-7.25479	
