f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.429934	
0.0585938	0.543805	
0.117188	0.704962	
0.175781	0.804341	
0.234375	0.83793	
0.292969	0.830035	
0.351563	0.796618	
0.410157	0.748187	
0.46875	0.704339	
0.527344	0.691564	
0.585938	0.719197	
0.644532	0.764392	
0.703126	0.784454	
0.76172	0.739078	
0.820313	0.606807	
0.878907	0.410064	
0.937501	0.238862	
0.996095	0.19003	
1.05469	0.25722	
1.11328	0.249966	
1.17188	-0.259908	
1.23047	-1.49466	
1.28906	-1.46474	
1.34766	2.07691	
1.40625	-0.321617	
1.46485	-9.15276	
