f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.577286	
0.0585938	0.772097	
0.117188	0.932514	
0.175781	1.00859	
0.234375	1.02375	
0.292969	1.00299	
0.351563	0.959149	
0.410157	0.898966	
0.46875	0.83845	
0.527344	0.803117	
0.585938	0.805761	
0.644532	0.829104	
0.703126	0.832896	
0.76172	0.773093	
0.820313	0.621761	
0.878907	0.402864	
0.937501	0.224973	
0.996095	0.20155	
1.05469	0.289342	
1.11328	0.179713	
1.17188	-0.64243	
1.23047	-2.30355	
1.28906	-3.11249	
1.34766	-0.766392	
1.40625	-3.06646	
1.46485	-13.0062	
