f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-31.8273	
0.0585938	-17.6571	
0.117188	-6.13574	
0.175781	-1.23551	
0.234375	0.336462	
0.292969	0.58042	
0.351563	0.536162	
0.410157	0.500904	
0.46875	0.464193	
0.527344	0.438746	
0.585938	0.475589	
0.644532	0.543233	
0.703126	0.56245	
0.76172	0.524848	
0.820313	0.451082	
0.878907	0.289213	
0.937501	0.0611339	
0.996095	0.012449	
1.05469	0.170959	
1.11328	0.0074117	
1.17188	-0.34887	
1.23047	0.11146	
1.28906	0.163581	
1.34766	1.61142	
1.40625	6.08776	
1.46485	0.833378	
