f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-29.4863	
0.0585938	-16.1174	
0.117188	-5.57202	
0.175781	-1.16754	
0.234375	0.224629	
0.292969	0.422276	
0.351563	0.358609	
0.410157	0.302649	
0.46875	0.250197	
0.527344	0.216278	
0.585938	0.24688	
0.644532	0.310972	
0.703126	0.330512	
0.76172	0.287048	
0.820313	0.19368	
0.878907	0.020238	
0.937501	-0.175376	
0.996095	-0.149593	
1.05469	0.0749889	
1.11328	-0.211194	
1.17188	-1.38287	
1.23047	-2.98756	
1.28906	-6.64977	
1.34766	-12.6255	
1.40625	-19.4782	
1.46485	-26.2002	
