f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.619781	
0.0585938	0.525058	
0.117188	0.585834	
0.175781	0.656389	
0.234375	0.687683	
0.292969	0.685074	
0.351563	0.655231	
0.410157	0.60663	
0.46875	0.56113	
0.527344	0.548115	
0.585938	0.578515	
0.644532	0.629881	
0.703126	0.659047	
0.76172	0.624605	
0.820313	0.505198	
0.878907	0.328794	
0.937501	0.199127	
0.996095	0.223306	
1.05469	0.376288	
1.11328	0.4189	
1.17188	-0.0702687	
1.23047	-1.08262	
1.28906	-0.139838	
1.34766	6.70537	
1.40625	7.55409	
1.46485	-7.48469	
