f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	-0.238512	
0.0585938	0.285464	
0.117188	0.585544	
0.175781	0.69988	
0.234375	0.721688	
0.292969	0.692584	
0.351563	0.636105	
0.410157	0.570009	
0.46875	0.518743	
0.527344	0.509572	
0.585938	0.550444	
0.644532	0.615566	
0.703126	0.654273	
0.76172	0.61251	
0.820313	0.457035	
0.878907	0.214437	
0.937501	0.00629444	
0.996095	-0.0167653	
1.05469	0.17152	
1.11328	0.272496	
1.17188	-0.468685	
1.23047	-2.64204	
1.28906	-5.32058	
1.34766	-6.01044	
1.40625	-6.32482	
1.46485	-12.1205	
