f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.270924	
0.0585938	0.464295	
0.117188	0.661743	
0.175781	0.769211	
0.234375	0.79938	
0.292969	0.78261	
0.351563	0.738264	
0.410157	0.679948	
0.46875	0.631459	
0.527344	0.623342	
0.585938	0.665585	
0.644532	0.730699	
0.703126	0.767024	
0.76172	0.724148	
0.820313	0.575031	
0.878907	0.351572	
0.937501	0.177862	
0.996095	0.190426	
1.05469	0.3703	
1.11328	0.399329	
1.17188	-0.367748	
1.23047	-2.49541	
1.28906	-5.28121	
1.34766	-6.94026	
1.40625	-11.3395	
1.46485	-21.8245	
