f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.537414	
0.0585938	0.691128	
0.117188	0.831724	
0.175781	0.904502	
0.234375	0.924153	
0.292969	0.911702	
0.351563	0.87864	
0.410157	0.832433	
0.46875	0.790314	
0.527344	0.777821	
0.585938	0.80604	
0.644532	0.855203	
0.703126	0.884431	
0.76172	0.854325	
0.820313	0.746528	
0.878907	0.588359	
0.937501	0.462754	
0.996095	0.413359	
1.05469	0.293961	
1.11328	-0.278538	
1.17188	-1.58292	
1.23047	-2.85245	
1.28906	-1.00589	
1.34766	8.69854	
1.40625	29.1689	
1.46485	20.1796	
