f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	2.59056	
0.0585938	2.11644	
0.117188	1.96556	
0.175781	1.93059	
0.234375	1.9038	
0.292969	1.87703	
0.351563	1.84836	
0.410157	1.81428	
0.46875	1.78297	
0.527344	1.77568	
0.585938	1.80448	
0.644532	1.8543	
0.703126	1.89039	
0.76172	1.87653	
0.820313	1.78821	
0.878907	1.63358	
0.937501	1.47152	
0.996095	1.34347	
1.05469	1.1849	
1.11328	0.937531	
1.17188	0.833341	
1.23047	1.50616	
1.28906	3.76862	
1.34766	7.13515	
1.40625	11.6738	
1.46485	15.2041	
