f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.0685	
0.0585938	1.58812	
0.117188	1.80073	
0.175781	1.83505	
0.234375	1.80873	
0.292969	1.7576	
0.351563	1.69837	
0.410157	1.6411	
0.46875	1.59843	
0.527344	1.58591	
0.585938	1.60832	
0.644532	1.64752	
0.703126	1.66657	
0.76172	1.62636	
0.820313	1.50496	
0.878907	1.31584	
0.937501	1.10156	
0.996095	0.864493	
1.05469	0.520678	
1.11328	-0.075845	
1.17188	-1.13435	
1.23047	-2.85067	
1.28906	-4.66088	
1.34766	-5.15676	
1.40625	-1.5678	
1.46485	8.65064	
