f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.117188	-14.2874	
0.175781	-4.63944	
0.234375	-1.31302	
0.292969	-0.750299	
0.351563	-0.800045	
0.410157	-0.823763	
0.46875	-0.852442	
0.527344	-0.877984	
0.585938	-0.797859	
0.644532	-0.657914	
0.703126	-0.587722	
0.76172	-0.563464	
0.820313	-0.50577	
0.878907	-0.524549	
0.937501	-0.657226	
0.996095	-0.483007	
1.05469	0.100613	
1.11328	0.125364	
1.17188	-0.0193547	
1.23047	1.73955	
1.28906	-0.284786	
1.34766	-2.95761	
1.40625	29.5843	
1.46485	19.0486	
