f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.217808	
0.0585938	0.320604	
0.117188	0.470226	
0.175781	0.565401	
0.234375	0.600328	
0.292969	0.59655	
0.351563	0.570061	
0.410157	0.533402	
0.46875	0.507196	
0.527344	0.516262	
0.585938	0.567403	
0.644532	0.637107	
0.703126	0.684376	
0.76172	0.671245	
0.820313	0.575665	
0.878907	0.412201	
0.937501	0.260336	
0.996095	0.227729	
1.05469	0.366924	
1.11328	0.615125	
1.17188	0.732727	
1.23047	0.407972	
1.28906	0.228595	
1.34766	3.83798	
1.40625	10.2313	
1.46485	3.10973	
