f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.351891	
0.0585938	0.783621	
0.117188	1.0283	
0.175781	1.12345	
0.234375	1.14852	
0.292969	1.13723	
0.351563	1.10497	
0.410157	1.05986	
0.46875	1.01714	
0.527344	1.00031	
0.585938	1.02162	
0.644532	1.06514	
0.703126	1.09171	
0.76172	1.0577	
0.820313	0.936831	
0.878907	0.751769	
0.937501	0.589477	
0.996095	0.512085	
1.05469	0.425268	
1.11328	0.0089825	
1.17188	-1.18819	
1.23047	-3.11816	
1.28906	-3.50748	
1.34766	0.512654	
1.40625	0.456209	
1.46485	-5.2538	
