# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-21T16:15:29
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-26.99422435
0.00732601	-27.26002411
0.01465201	-22.89646061
0.02197802	-21.88021243
0.02930403	-28.00599238
0.03663004	-24.45719535
0.04395604	-16.54669773
0.05128205	-12.49732666
0.05860806	-13.66901956
0.06593407	-13.46635179
0.07326007	-8.24699249
0.08058608	-9.74450900
0.08791209	-22.60993065
0.09523810	-9.54804828
0.10256410	-8.81775894
0.10989011	-18.18526029
0.11721612	-12.13809471
0.12454213	-8.77483890
0.13186813	-12.66063458
0.13919414	-13.24812176
0.14652015	-9.62703998
0.15384616	-12.79646204
0.16117216	-12.88520766
0.16849817	-7.98906865
0.17582418	-9.36554555
0.18315018	-13.22528570
0.19047619	-7.44674433
0.19780220	-6.19068419
0.20512821	-8.48701915
0.21245421	-6.07294697
0.21978022	-3.17534406
0.22710623	-3.56205156
0.23443224	-3.76863493
0.24175824	-1.54756079
0.24908425	-1.51133577
0.25641026	-2.66515484
0.26373627	-1.14015608
0.27106227	-0.48745910
0.27838828	-1.25862564
0.28571429	-0.78026060
0.29304030	0.00000000
0.30036630	-0.09148521
0.30769231	-0.36047546
0.31501832	-0.22286358
0.32234433	-0.01200649
0.32967033	-0.17055384
0.33699634	-0.68381549
0.34432235	-1.27817641
0.35164835	-1.56417439
0.35897436	-1.75835297
0.36630037	-2.11822360
0.37362638	-2.46471570
0.38095238	-2.87638172
0.38827839	-3.32783677
0.39560440	-4.17208613
0.40293041	-5.54627089
0.41025641	-6.56093993
0.41758242	-7.25547091
0.42490843	-8.07049659
0.43223444	-8.92032224
0.43956044	-9.35730530
0.44688645	-9.46651530
0.45421246	-9.82566205
0.46153847	-9.81842378
0.46886447	-9.52657736
0.47619048	-9.52761108
0.48351649	-8.83762929
0.49084250	-8.05065378
0.49816850	-8.08399759
0.50549451	-7.23466533
0.51282052	-6.50712070
0.52014652	-6.57928184
0.52747253	-6.12075014
0.53479854	-5.95086733
0.54212455	-5.91698127
0.54945055	-7.15074401
0.55677656	-11.45530540
0.56410257	-8.38576862
0.57142858	-5.63708952
0.57875458	-5.99896586
0.58608059	-5.97234911
0.59340660	-5.36202267
0.60073261	-5.51971504
0.60805861	-5.41600627
0.61538462	-5.23023014
0.62271063	-5.61578504
0.63003664	-5.53562128
0.63736264	-5.41370425
0.64468865	-5.99693210
0.65201466	-6.27034315
0.65934067	-6.65906050
0.66666667	-7.35199723
0.67399268	-7.73819097
0.68131869	-8.42356123
0.68864469	-8.96052856
0.69597070	-9.57084632
0.70329671	-10.52067743
0.71062272	-11.07828066
0.71794872	-11.64518444
0.72527473	-12.35447475
0.73260074	-12.87999910
0.73992675	-13.18906484
0.74725275	-15.43883213
0.75457876	-17.69668223
0.76190477	-14.72800333
0.76923078	-14.20725707
0.77655678	-14.59149958
0.78388279	-14.37101237
0.79120880	-14.70690102
0.79853481	-14.64191099
0.80586081	-14.77649041
0.81318682	-14.98471463
0.82051283	-14.99212615
0.82783884	-15.27581169
0.83516484	-15.25328721
0.84249085	-15.34451788
