# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-11T13:41:15
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-42.77443674
0.00732601	-22.96644466
0.01465201	-17.88792386
0.02197802	-18.09965421
0.02930403	-26.42653696
0.03663004	-25.82462756
0.04395604	-17.87426216
0.05128205	-13.09042855
0.05860806	-14.20449327
0.06593407	-15.25688027
0.07326007	-9.60523703
0.08058608	-12.76985650
0.08791209	-16.36559824
0.09523810	-6.23944247
0.10256410	-5.92997162
0.10989011	-12.01176958
0.11721612	-7.00145919
0.12454213	-4.45766315
0.13186813	-8.33284771
0.13919414	-7.61026669
0.14652015	-3.32709334
0.15384616	-3.91192273
0.16117216	-4.34847671
0.16849817	-1.87782590
0.17582418	-2.49499517
0.18315019	-5.81589174
0.19047619	-2.90461579
0.19780220	-0.66102134
0.20512821	-1.22665911
0.21245421	-1.63908674
0.21978022	-0.66540514
0.22710623	-0.82834913
0.23443224	-1.94662044
0.24175824	-1.52085333
0.24908425	-0.27000636
0.25641026	0.00000000
0.26373627	-0.33151474
0.27106227	-0.31203580
0.27838828	-0.65980188
0.28571429	-1.82851497
0.29304030	-1.71502828
0.30036630	-0.57797914
0.30769231	-0.52487142
0.31501832	-0.89542379
0.32234433	-0.59566463
0.32967033	-0.90245621
0.33699634	-2.20319568
0.34432235	-2.35596179
0.35164836	-1.62208869
0.35897436	-1.46639043
0.36630037	-1.37540550
0.37362638	-1.51679825
0.38095238	-2.10509348
0.38827839	-2.42310393
0.39560440	-2.67934685
0.40293041	-2.93584679
0.41025641	-2.68444214
0.41758242	-2.60122740
0.42490843	-2.95881119
0.43223444	-3.41701487
0.43956044	-3.98243970
0.44688645	-4.28185629
0.45421246	-4.19246006
0.46153847	-4.25404187
0.46886447	-4.43575366
0.47619048	-4.61611257
0.48351649	-4.88404329
0.49084250	-5.33726915
0.49816850	-5.86033319
