f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	18.7647	
0.0585938	27.1907	
0.117188	31.991	
0.175781	35.5924	
0.234375	40.1872	
0.292969	45.8777	
0.351563	52.4383	
0.410157	59.6234	
0.46875	67.1722	
0.527344	74.7802	
0.585938	82.1962	
0.644532	89.4679	
0.703126	97.0296	
0.76172	105.394	
0.820313	114.603	
0.878907	123.908	
0.937501	132.432	
0.996095	140.219	
1.05469	148.147	
1.11328	157.436	
1.17188	168.682	
1.23047	179.667	
1.28906	186.337	
1.34766	189.101	
1.40625	192.786	
1.46485	200.404	
