f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	14.405	
0.0585938	23.8076	
0.117188	29.7229	
0.175781	34.2136	
0.234375	39.6251	
0.292969	46.0699	
0.351563	53.2981	
0.410157	61.0799	
0.46875	69.2001	
0.527344	77.336	
0.585938	85.1048	
0.644532	92.43	
0.703126	99.7684	
0.76172	107.738	
0.820313	116.392	
0.878907	124.856	
0.937501	132.335	
0.996095	139.411	
1.05469	147.348	
1.11328	156.942	
1.17188	166.875	
1.23047	173.07	
1.28906	176.316	
1.34766	181.464	
1.40625	190.277	
1.46485	202.219	
