f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	15.0236	
0.0585938	24.1156	
0.117188	29.8711	
0.175781	34.3842	
0.234375	39.8744	
0.292969	46.3957	
0.351563	53.6422	
0.410157	61.3457	
0.46875	69.3248	
0.527344	77.3796	
0.585938	85.2336	
0.644532	92.7608	
0.703126	100.253	
0.76172	108.203	
0.820313	116.63	
0.878907	124.778	
0.937501	132.173	
0.996095	139.617	
1.05469	148.256	
1.11328	158.661	
1.17188	169.925	
1.23047	178.843	
1.28906	184.578	
1.34766	190.526	
1.40625	198.58	
1.46485	207.982	
