f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	12.8865	
0.0585938	22.3913	
0.117188	28.3702	
0.175781	32.8813	
0.234375	38.3138	
0.292969	44.7752	
0.351563	51.9714	
0.410157	59.6207	
0.46875	67.5279	
0.527344	75.5204	
0.585938	83.4132	
0.644532	91.2065	
0.703126	99.2881	
0.76172	108.163	
0.820313	117.665	
0.878907	126.436	
0.937501	133.452	
0.996095	139.793	
1.05469	147.045	
1.11328	155.765	
1.17188	164.696	
1.23047	170.673	
1.28906	173.661	
1.34766	176.989	
1.40625	181.795	
1.46485	186.421	
