f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	9.10192	
0.0585938	19.3239	
0.117188	25.9481	
0.175781	30.9621	
0.234375	37.1397	
0.292969	44.7543	
0.351563	53.3997	
0.410157	62.3944	
0.46875	71.3264	
0.527344	80.7495	
0.585938	92.0376	
0.644532	106.5	
0.703126	123.455	
0.76172	133.082	
0.820313	127.993	
0.878907	121.749	
0.937501	119.781	
0.996095	121.943	
1.05469	128.211	
1.11328	139.976	
1.17188	160.817	
1.23047	201.541	
1.28906	222.635	
1.34766	185.233	
1.40625	171.791	
1.46485	168.794	
