f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	15.4714	
0.0585938	24.6546	
0.117188	30.452	
0.175781	34.892	
0.234375	40.229	
0.292969	46.5811	
0.351563	53.7463	
0.410157	61.5533	
0.46875	69.8045	
0.527344	78.1119	
0.585938	85.9817	
0.644532	93.2872	
0.703126	100.52	
0.76172	108.322	
0.820313	116.736	
0.878907	124.923	
0.937501	132.174	
0.996095	139.008	
1.05469	146.596	
1.11328	155.934	
1.17188	166.476	
1.23047	174.432	
1.28906	178.818	
1.34766	183.973	
1.40625	191.834	
1.46485	200.84	
