f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	16.4292	
0.0585938	25.1991	
0.117188	30.7669	
0.175781	35.1974	
0.234375	40.5918	
0.292969	47.0059	
0.351563	54.1786	
0.410157	61.8927	
0.46875	69.9779	
0.527344	78.1763	
0.585938	86.1214	
0.644532	93.6434	
0.703126	101.048	
0.76172	108.829	
0.820313	117.001	
0.878907	124.875	
0.937501	132.026	
0.996095	139.053	
1.05469	146.879	
1.11328	156.123	
1.17188	166.129	
1.23047	173.747	
1.28906	178.038	
1.34766	182.808	
1.40625	190.582	
1.46485	199.482	
