f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	13.3345	
0.0585938	23.2554	
0.117188	29.6513	
0.175781	34.3937	
0.234375	39.9879	
0.292969	46.6039	
0.351563	53.9683	
0.410157	61.7768	
0.46875	69.7526	
0.527344	77.6046	
0.585938	85.0943	
0.644532	92.3005	
0.703126	99.7081	
0.76172	107.811	
0.820313	116.46	
0.878907	124.712	
0.937501	132.12	
0.996095	139.702	
1.05469	148.818	
1.11328	160.192	
1.17188	172.916	
1.23047	183.296	
1.28906	189.58	
1.34766	195.997	
1.40625	207.825	
1.46485	227.393	
