f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	23.7643	
0.0585938	30.1674	
0.117188	34.362	
0.175781	38.5367	
0.234375	44.2592	
0.292969	51.5973	
0.351563	60.161	
0.410157	69.0754	
0.46875	77.222	
0.527344	84.2333	
0.585938	90.8013	
0.644532	97.7354	
0.703126	105.539	
0.76172	114.65	
0.820313	125.33	
0.878907	137.209	
0.937501	149.555	
0.996095	162.087	
1.05469	174.722	
1.11328	187.669	
1.17188	198.921	
1.23047	200.251	
1.28906	196.251	
1.34766	193.668	
1.40625	192.123	
1.46485	195.888	
